"Plot Title: 21909581"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909581, SEN S/N: 21909581)","Temp, °F (LGR S/N: 21909581, SEN S/N: 21909581)","Expired Sensor Cap (LGR S/N: 21909581)","Coupler Detached (LGR S/N: 21909581)","Coupler Attached (LGR S/N: 21909581)","Stopped (LGR S/N: 21909581)","End Of File (LGR S/N: 21909581)"
454,09/10/24 08:22:36 AM,0.35,86.94,,,,,
455,09/10/24 09:22:36 AM,1.21,86.97,,,,,
456,09/10/24 10:22:36 AM,4.60,86.97,,,,,
457,09/10/24 11:22:36 AM,11.42,87.08,,,,,
458,09/10/24 12:22:36 PM,15.88,87.19,,,,,
459,09/10/24 01:22:36 PM,21.19,87.04,,,,,
460,09/10/24 02:22:36 PM,28.02,87.22,,,,,
461,09/10/24 03:22:36 PM,31.21,87.30,,,,,
462,09/10/24 04:22:36 PM,25.72,87.37,,,,,
463,09/10/24 05:22:36 PM,17.67,87.40,,,,,
464,09/10/24 06:22:36 PM,10.93,87.40,,,,,
465,09/10/24 07:22:36 PM,3.15,87.33,,,,,
466,09/10/24 08:22:36 PM,0.52,87.55,,,,,
467,09/10/24 09:22:36 PM,0.33,87.73,,,,,
468,09/10/24 10:22:36 PM,0.29,87.73,,,,,
469,09/10/24 11:22:36 PM,0.26,87.76,,,,,
470,09/11/24 12:22:36 AM,0.23,87.76,,,,,
471,09/11/24 01:22:36 AM,0.24,87.84,,,,,
472,09/11/24 02:22:36 AM,0.22,87.84,,,,,
473,09/11/24 03:22:36 AM,0.28,87.73,,,,,
474,09/11/24 04:22:36 AM,0.29,87.66,,,,,
475,09/11/24 05:22:36 AM,0.30,87.58,,,,,
476,09/11/24 06:22:36 AM,0.29,87.55,,,,,
477,09/11/24 07:22:36 AM,0.22,87.51,,,,,
478,09/11/24 08:22:36 AM,0.41,87.19,,,,,
479,09/11/24 09:22:36 AM,0.97,87.12,,,,,
480,09/11/24 10:22:36 AM,4.70,87.19,,,,,
481,09/11/24 11:22:36 AM,9.93,87.15,,,,,
482,09/11/24 12:22:36 PM,14.88,87.19,,,,,
483,09/11/24 01:22:36 PM,19.32,87.19,,,,,
484,09/11/24 02:22:36 PM,26.59,87.19,,,,,
485,09/11/24 03:22:36 PM,28.65,87.22,,,,,
486,09/11/24 04:22:36 PM,22.31,87.15,,,,,
487,09/11/24 05:22:36 PM,15.35,87.08,,,,,
488,09/11/24 06:22:36 PM,9.52,87.12,,,,,
489,09/11/24 07:22:36 PM,2.67,87.12,,,,,
490,09/11/24 08:22:36 PM,0.44,87.19,,,,,
491,09/11/24 09:22:36 PM,0.30,87.37,,,,,
492,09/11/24 10:22:36 PM,0.24,87.44,,,,,
493,09/11/24 11:22:36 PM,0.22,87.55,,,,,
494,09/12/24 12:22:36 AM,0.20,87.76,,,,,
495,09/12/24 01:22:36 AM,0.23,87.55,,,,,
496,09/12/24 02:22:36 AM,0.22,87.73,,,,,
497,09/12/24 03:22:36 AM,0.25,87.62,,,,,
498,09/12/24 04:22:36 AM,0.30,87.33,,,,,
499,09/12/24 05:22:36 AM,0.28,87.30,,,,,
500,09/12/24 06:22:36 AM,0.31,87.33,,,,,
501,09/12/24 07:22:36 AM,0.28,87.37,,,,,
502,09/12/24 08:22:36 AM,0.39,87.37,,,,,
503,09/12/24 09:22:36 AM,0.76,87.37,,,,,
504,09/12/24 10:22:36 AM,3.88,87.33,,,,,
505,09/12/24 11:22:36 AM,9.60,87.40,,,,,
506,09/12/24 12:22:36 PM,14.03,87.37,,,,,
507,09/12/24 01:22:36 PM,18.72,87.22,,,,,
508,09/12/24 02:22:36 PM,27.52,87.19,,,,,
509,09/12/24 03:22:36 PM,28.83,87.22,,,,,
510,09/12/24 04:22:36 PM,22.15,87.22,,,,,
511,09/12/24 05:22:36 PM,15.26,87.22,,,,,
512,09/12/24 06:22:36 PM,8.98,87.26,,,,,
513,09/12/24 07:22:36 PM,1.98,87.30,,,,,
514,09/12/24 08:22:36 PM,0.36,87.44,,,,,
515,09/12/24 09:22:36 PM,0.31,87.40,,,,,
516,09/12/24 10:22:36 PM,0.29,87.44,,,,,
517,09/12/24 11:22:36 PM,0.26,87.40,,,,,
518,09/13/24 12:22:36 AM,0.25,87.40,,,,,
519,09/13/24 01:22:36 AM,0.25,87.40,,,,,
520,09/13/24 02:22:36 AM,0.22,87.40,,,,,
521,09/13/24 03:22:36 AM,0.25,87.30,,,,,
522,09/13/24 04:22:36 AM,0.26,87.15,,,,,
523,09/13/24 05:22:36 AM,0.23,87.19,,,,,
524,09/13/24 06:22:36 AM,0.20,87.19,,,,,
525,09/13/24 07:22:36 AM,0.24,87.19,,,,,
526,09/13/24 08:22:36 AM,0.39,87.12,,,,,
527,09/13/24 09:22:36 AM,1.08,87.15,,,,,
528,09/13/24 10:22:36 AM,4.66,87.19,,,,,
529,09/13/24 11:22:36 AM,9.95,87.30,,,,,
530,09/13/24 12:22:36 PM,13.86,87.40,,,,,
531,09/13/24 01:22:36 PM,15.77,87.44,,,,,
532,09/13/24 02:22:36 PM,21.59,87.30,,,,,
533,09/13/24 03:22:36 PM,22.62,87.62,,,,,
534,09/13/24 04:22:36 PM,19.54,87.76,,,,,
535,09/13/24 05:22:36 PM,14.18,87.80,,,,,
536,09/13/24 06:22:36 PM,8.80,87.80,,,,,
537,09/13/24 07:22:36 PM,2.36,87.76,,,,,
538,09/13/24 08:22:36 PM,0.51,87.73,,,,,
539,09/13/24 09:22:36 PM,0.35,87.80,,,,,
540,09/13/24 10:22:36 PM,0.32,87.87,,,,,
541,09/13/24 11:22:36 PM,0.23,87.66,,,,,
542,09/14/24 12:22:36 AM,0.22,87.69,,,,,
543,09/14/24 01:22:36 AM,0.14,87.62,,,,,
544,09/14/24 02:22:36 AM,0.14,87.66,,,,,
545,09/14/24 03:22:36 AM,0.19,87.73,,,,,
546,09/14/24 04:22:36 AM,0.25,87.73,,,,,
547,09/14/24 05:22:36 AM,0.24,87.66,,,,,
548,09/14/24 06:22:36 AM,0.24,87.62,,,,,
549,09/14/24 07:22:36 AM,0.28,87.58,,,,,
550,09/14/24 08:22:36 AM,0.41,87.48,,,,,
551,09/14/24 09:22:36 AM,0.89,87.48,,,,,
552,09/14/24 10:22:36 AM,4.73,87.55,,,,,
553,09/14/24 11:22:36 AM,9.60,87.69,,,,,
554,09/14/24 12:22:36 PM,14.06,87.80,,,,,
555,09/14/24 01:22:36 PM,19.08,87.87,,,,,
556,09/14/24 02:22:36 PM,26.16,87.76,,,,,
557,09/14/24 03:22:36 PM,29.25,87.62,,,,,
558,09/14/24 04:22:36 PM,22.70,87.44,,,,,
559,09/14/24 05:22:36 PM,16.25,87.40,,,,,
560,09/14/24 06:22:36 PM,9.52,87.73,,,,,
561,09/14/24 07:22:36 PM,1.97,88.02,,,,,
562,09/14/24 08:22:36 PM,0.29,87.98,,,,,
563,09/14/24 09:22:36 PM,0.21,87.94,,,,,
564,09/14/24 10:22:36 PM,0.17,87.87,,,,,
565,09/14/24 11:22:36 PM,0.17,87.80,,,,,
566,09/15/24 12:22:36 AM,0.13,87.80,,,,,
567,09/15/24 01:22:36 AM,0.11,87.76,,,,,
568,09/15/24 02:22:36 AM,0.12,87.73,,,,,
569,09/15/24 03:22:36 AM,0.14,87.73,,,,,
570,09/15/24 04:22:36 AM,0.19,87.62,,,,,
571,09/15/24 05:22:36 AM,0.19,87.58,,,,,
572,09/15/24 06:22:36 AM,0.19,87.51,,,,,
573,09/15/24 07:22:36 AM,0.18,87.51,,,,,
574,09/15/24 08:22:36 AM,0.25,87.48,,,,,
575,09/15/24 09:22:36 AM,0.85,87.48,,,,,
576,09/15/24 10:22:36 AM,3.77,87.55,,,,,
577,09/15/24 11:22:36 AM,8.36,87.62,,,,,
578,09/15/24 12:22:36 PM,12.68,87.76,,,,,
579,09/15/24 01:22:36 PM,16.32,87.94,,,,,
580,09/15/24 02:22:36 PM,22.93,88.02,,,,,
581,09/15/24 03:22:36 PM,25.45,87.69,,,,,
582,09/15/24 04:22:36 PM,20.52,87.94,,,,,
583,09/15/24 05:22:36 PM,13.77,87.76,,,,,
584,09/15/24 06:22:36 PM,7.21,87.48,,,,,
585,09/15/24 07:22:36 PM,1.52,87.51,,,,,
586,09/15/24 08:22:36 PM,0.24,87.91,,,,,
587,09/15/24 09:22:36 PM,0.20,88.02,,,,,
588,09/15/24 10:22:36 PM,0.24,88.02,,,,,
589,09/15/24 11:22:36 PM,0.22,87.94,,,,,
590,09/16/24 12:22:36 AM,0.14,87.76,,,,,
591,09/16/24 01:22:36 AM,0.10,87.80,,,,,
592,09/16/24 02:22:36 AM,0.14,87.87,,,,,
593,09/16/24 03:22:36 AM,0.19,87.84,,,,,
594,09/16/24 04:22:36 AM,0.21,87.76,,,,,
595,09/16/24 05:22:36 AM,0.19,87.69,,,,,
596,09/16/24 06:22:36 AM,0.21,86.90,,,,,
597,09/16/24 07:22:36 AM,0.24,86.79,,,,,
598,09/16/24 08:22:36 AM,0.41,86.68,,,,,
599,09/16/24 09:22:36 AM,1.08,86.76,,,,,
600,09/16/24 10:22:36 AM,3.62,87.22,,,,,
601,09/16/24 11:22:36 AM,7.95,87.44,,,,,
602,09/16/24 12:22:36 PM,11.01,87.55,,,,,
603,09/16/24 01:22:36 PM,14.99,87.69,,,,,
604,09/16/24 02:22:36 PM,21.40,87.80,,,,,
605,09/16/24 03:22:36 PM,23.53,87.91,,,,,
606,09/16/24 04:22:36 PM,19.01,87.91,,,,,
607,09/16/24 05:22:36 PM,13.04,87.84,,,,,
608,09/16/24 06:22:36 PM,7.24,87.76,,,,,
609,09/16/24 07:22:36 PM,1.45,87.69,,,,,
610,09/16/24 08:22:36 PM,0.34,87.69,,,,,
611,09/16/24 09:22:36 PM,0.22,87.62,,,,,
612,09/16/24 10:22:36 PM,0.20,87.58,,,,,
613,09/16/24 11:22:36 PM,0.21,87.51,,,,,
614,09/17/24 12:22:36 AM,0.19,87.51,,,,,
615,09/17/24 01:22:36 AM,0.20,87.51,,,,,
616,09/17/24 02:22:36 AM,0.28,87.51,,,,,
617,09/17/24 03:22:36 AM,0.20,87.51,,,,,
618,09/17/24 04:22:36 AM,0.20,87.48,,,,,
619,09/17/24 05:22:36 AM,0.28,87.44,,,,,
620,09/17/24 06:22:36 AM,0.30,87.40,,,,,
621,09/17/24 07:22:36 AM,0.32,87.40,,,,,
622,09/17/24 08:22:36 AM,0.43,87.37,,,,,
623,09/17/24 09:22:36 AM,0.86,87.40,,,,,
624,09/17/24 10:22:36 AM,3.27,87.48,,,,,
625,09/17/24 11:22:36 AM,7.85,87.58,,,,,
626,09/17/24 12:22:36 PM,11.72,87.66,,,,,
627,09/17/24 01:22:36 PM,14.17,87.76,,,,,
628,09/17/24 02:22:36 PM,17.93,87.84,,,,,
629,09/17/24 03:22:36 PM,22.84,87.91,,,,,
630,09/17/24 04:22:36 PM,19.00,87.98,,,,,
631,09/17/24 05:22:36 PM,13.80,88.02,,,,,
632,09/17/24 06:22:36 PM,7.85,88.09,,,,,
633,09/17/24 07:22:36 PM,1.47,87.91,,,,,
634,09/17/24 08:22:36 PM,0.33,87.76,,,,,
635,09/17/24 09:22:36 PM,0.28,87.69,,,,,
636,09/17/24 10:22:36 PM,0.23,87.69,,,,,
637,09/17/24 11:22:36 PM,0.25,87.66,,,,,
638,09/18/24 12:22:36 AM,0.24,87.62,,,,,
639,09/18/24 01:22:36 AM,0.21,87.58,,,,,
640,09/18/24 02:22:36 AM,0.23,87.58,,,,,
641,09/18/24 03:22:36 AM,0.26,87.58,,,,,
642,09/18/24 04:22:36 AM,0.28,87.55,,,,,
643,09/18/24 05:22:36 AM,0.25,87.55,,,,,
644,09/18/24 06:22:36 AM,0.29,87.51,,,,,
645,09/18/24 07:22:36 AM,0.34,87.44,,,,,
646,09/18/24 08:22:36 AM,0.38,87.44,,,,,
647,09/18/24 09:22:36 AM,0.76,87.44,,,,,
648,09/18/24 10:22:36 AM,3.47,87.44,,,,,
649,09/18/24 11:22:36 AM,8.01,87.55,,,,,
650,09/18/24 12:22:36 PM,11.56,87.69,,,,,
651,09/18/24 01:22:36 PM,15.51,87.84,,,,,
652,09/18/24 02:22:36 PM,20.58,87.87,,,,,
653,09/18/24 03:22:36 PM,21.80,87.84,,,,,
654,09/18/24 04:22:36 PM,18.26,87.87,,,,,
655,09/18/24 05:22:36 PM,12.92,87.76,,,,,
656,09/18/24 06:22:36 PM,7.33,87.73,,,,,
657,09/18/24 07:22:36 PM,1.32,87.69,,,,,
658,09/18/24 08:22:36 PM,0.38,87.76,,,,,
659,09/18/24 09:22:36 PM,0.35,87.84,,,,,
660,09/18/24 10:22:36 PM,0.36,87.87,,,,,
661,09/18/24 11:22:36 PM,0.36,87.76,,,,,
662,09/19/24 12:22:36 AM,0.32,87.80,,,,,
663,09/19/24 01:22:36 AM,0.30,87.80,,,,,
664,09/19/24 02:22:36 AM,0.34,87.76,,,,,
665,09/19/24 03:22:36 AM,0.34,87.73,,,,,
666,09/19/24 04:22:36 AM,0.32,87.69,,,,,
667,09/19/24 05:22:36 AM,0.34,87.62,,,,,
668,09/19/24 06:22:36 AM,0.34,87.58,,,,,
669,09/19/24 07:22:36 AM,0.40,87.58,,,,,
670,09/19/24 08:22:36 AM,0.50,87.58,,,,,
671,09/19/24 09:22:36 AM,1.02,87.58,,,,,
672,09/19/24 10:22:36 AM,4.59,86.79,,,,,
673,09/19/24 11:22:36 AM,8.52,87.58,,,,,
674,09/19/24 12:22:36 PM,9.44,87.76,,,,,
675,09/19/24 01:22:36 PM,12.79,87.87,,,,,
676,09/19/24 02:22:36 PM,18.64,88.05,,,,,
677,09/19/24 03:22:36 PM,20.53,88.23,,,,,
678,09/19/24 04:22:36 PM,17.30,88.09,,,,,
679,09/19/24 05:22:36 PM,12.40,88.34,,,,,
680,09/19/24 06:22:36 PM,7.57,88.23,,,,,
681,09/19/24 07:22:36 PM,1.79,88.20,,,,,
682,09/19/24 08:22:36 PM,0.40,88.12,,,,,
683,09/19/24 09:22:36 PM,0.31,88.05,,,,,
684,09/19/24 10:22:36 PM,0.29,87.91,,,,,
685,09/19/24 11:22:36 PM,0.31,87.84,,,,,
686,09/20/24 12:22:36 AM,0.31,87.84,,,,,
687,09/20/24 01:22:36 AM,0.25,87.80,,,,,
688,09/20/24 02:22:36 AM,0.24,87.73,,,,,
689,09/20/24 03:22:36 AM,0.18,87.26,,,,,
690,09/20/24 04:22:36 AM,0.21,87.19,,,,,
691,09/20/24 05:22:36 AM,0.25,87.55,,,,,
692,09/20/24 06:22:36 AM,0.26,87.51,,,,,
693,09/20/24 07:22:36 AM,0.19,87.30,,,,,
694,09/20/24 08:22:36 AM,0.41,87.37,,,,,
695,09/20/24 09:22:36 AM,1.17,86.90,,,,,
696,09/20/24 10:22:36 AM,3.79,87.08,,,,,
697,09/20/24 11:22:36 AM,7.94,87.26,,,,,
698,09/20/24 12:22:36 PM,11.42,87.58,,,,,
699,09/20/24 01:22:36 PM,14.90,87.76,,,,,
700,09/20/24 02:22:36 PM,19.70,87.87,,,,,
701,09/20/24 03:22:36 PM,18.42,87.84,,,,,
702,09/20/24 04:22:36 PM,16.86,87.87,,,,,
703,09/20/24 05:22:36 PM,12.27,87.91,,,,,
704,09/20/24 06:22:36 PM,4.74,87.98,,,,,
705,09/20/24 07:22:36 PM,0.65,88.12,,,,,
706,09/20/24 08:22:36 PM,0.34,88.23,,,,,
707,09/20/24 09:22:36 PM,0.39,88.05,,,,,
708,09/20/24 10:22:36 PM,0.36,88.16,,,,,
709,09/20/24 11:22:36 PM,0.34,88.20,,,,,
710,09/21/24 12:22:36 AM,0.38,88.12,,,,,
711,09/21/24 01:22:36 AM,0.35,87.98,,,,,
712,09/21/24 02:22:36 AM,0.34,87.94,,,,,
713,09/21/24 03:22:36 AM,0.28,87.98,,,,,
714,09/21/24 04:22:36 AM,0.31,88.02,,,,,
715,09/21/24 05:22:36 AM,0.30,87.98,,,,,
716,09/21/24 06:22:36 AM,0.26,87.98,,,,,
717,09/21/24 07:22:36 AM,0.28,87.98,,,,,
718,09/21/24 08:22:36 AM,0.39,87.94,,,,,
719,09/21/24 09:22:36 AM,0.94,87.94,,,,,
720,09/21/24 10:22:36 AM,4.38,87.94,,,,,
721,09/21/24 11:22:36 AM,9.99,87.98,,,,,
722,09/21/24 12:22:36 PM,7.92,88.02,,,,,
723,09/21/24 01:22:36 PM,16.67,88.20,,,,,
724,09/21/24 02:22:36 PM,10.72,88.16,,,,,
725,09/21/24 03:22:36 PM,8.02,88.05,,,,,
726,09/21/24 04:22:36 PM,10.42,87.91,,,,,
727,09/21/24 05:22:36 PM,7.57,87.84,,,,,
728,09/21/24 06:22:36 PM,4.33,87.87,,,,,
729,09/21/24 07:22:36 PM,0.65,87.73,,,,,
730,09/21/24 08:22:36 PM,0.28,87.58,,,,,
731,09/21/24 09:22:36 PM,0.25,87.76,,,,,
732,09/21/24 10:22:36 PM,0.25,87.87,,,,,
733,09/21/24 11:22:36 PM,0.29,87.98,,,,,
734,09/22/24 12:22:36 AM,0.26,87.94,,,,,
735,09/22/24 01:22:36 AM,0.29,87.91,,,,,
736,09/22/24 02:22:36 AM,0.24,87.80,,,,,
737,09/22/24 03:22:36 AM,0.24,87.76,,,,,
738,09/22/24 04:22:36 AM,0.25,87.76,,,,,
739,09/22/24 05:22:36 AM,0.29,87.73,,,,,
740,09/22/24 06:22:36 AM,0.17,87.55,,,,,
741,09/22/24 07:22:36 AM,0.20,87.62,,,,,
742,09/22/24 08:22:36 AM,0.34,87.62,,,,,
743,09/22/24 09:22:36 AM,1.60,87.62,,,,,
744,09/22/24 10:22:36 AM,2.67,87.58,,,,,
745,09/22/24 11:22:36 AM,3.41,87.55,,,,,
746,09/22/24 12:22:36 PM,5.18,87.48,,,,,
747,09/22/24 01:22:36 PM,14.38,87.48,,,,,
748,09/22/24 02:22:36 PM,15.55,87.44,,,,,
749,09/22/24 03:22:36 PM,21.00,87.51,,,,,
750,09/22/24 04:22:36 PM,16.03,87.55,,,,,
751,09/22/24 05:22:36 PM,15.30,87.55,,,,,
752,09/22/24 06:22:36 PM,6.77,87.58,,,,,
753,09/22/24 07:22:36 PM,1.26,87.51,,,,,
754,09/22/24 08:22:36 PM,0.42,87.44,,,,,
755,09/22/24 09:22:36 PM,0.41,87.37,,,,,
756,09/22/24 10:22:36 PM,0.45,87.33,,,,,
757,09/22/24 11:22:36 PM,0.41,87.19,,,,,
758,09/23/24 12:22:36 AM,0.39,87.26,,,,,
759,09/23/24 01:22:36 AM,0.35,87.30,,,,,
760,09/23/24 02:22:36 AM,0.35,87.26,,,,,
761,09/23/24 03:22:36 AM,0.34,87.22,,,,,
762,09/23/24 04:22:36 AM,0.33,87.19,,,,,
763,09/23/24 05:22:36 AM,0.32,87.15,,,,,
764,09/23/24 06:22:36 AM,0.31,87.12,,,,,
765,09/23/24 07:22:36 AM,0.31,87.08,,,,,
766,09/23/24 08:22:36 AM,0.40,87.04,,,,,
767,09/23/24 09:22:36 AM,1.14,87.04,,,,,
768,09/23/24 10:22:36 AM,2.79,87.08,,,,,
769,09/23/24 11:22:36 AM,10.69,87.19,,,,,
770,09/23/24 12:22:36 PM,15.06,87.30,,,,,
771,09/23/24 01:22:36 PM,18.65,87.30,,,,,
772,09/23/24 02:22:36 PM,24.96,87.33,,,,,
773,09/23/24 03:22:36 PM,27.05,87.37,,,,,
774,09/23/24 04:22:36 PM,23.15,87.62,,,,,
775,09/23/24 05:22:36 PM,13.69,87.55,,,,,
776,09/23/24 06:22:36 PM,10.81,87.58,,,,,
777,09/23/24 07:22:36 PM,1.49,87.55,,,,,
778,09/23/24 08:22:36 PM,0.25,87.55,,,,,
779,09/23/24 09:22:36 PM,0.21,87.58,,,,,
780,09/23/24 10:22:36 PM,0.18,87.62,,,,,
781,09/23/24 11:22:36 PM,0.15,87.58,,,,,
782,09/24/24 12:22:36 AM,0.12,87.44,,,,,
783,09/24/24 01:22:36 AM,0.13,87.33,,,,,
784,09/24/24 02:22:36 AM,0.15,87.30,,,,,
785,09/24/24 03:22:36 AM,0.15,87.26,,,,,
786,09/24/24 04:22:36 AM,0.17,87.12,,,,,
787,09/24/24 05:22:36 AM,0.21,87.04,,,,,
788,09/24/24 06:22:36 AM,0.22,87.08,,,,,
789,09/24/24 07:22:36 AM,0.24,86.97,,,,,
790,09/24/24 08:22:36 AM,0.40,86.94,,,,,
791,09/24/24 09:22:36 AM,1.31,86.97,,,,,
792,09/24/24 10:22:36 AM,5.23,87.01,,,,,
793,09/24/24 11:22:36 AM,11.92,87.01,,,,,
794,09/24/24 12:22:36 PM,14.62,87.04,,,,,
795,09/24/24 01:22:36 PM,18.99,87.22,,,,,
796,09/24/24 02:22:36 PM,24.79,87.26,,,,,
797,09/24/24 03:22:36 PM,26.55,87.22,,,,,
798,09/24/24 04:22:36 PM,22.80,87.22,,,,,
799,09/24/24 05:22:36 PM,18.62,87.22,,,,,
800,09/24/24 06:22:36 PM,12.50,87.22,,,,,
801,09/24/24 07:22:36 PM,4.04,87.22,,,,,
802,09/24/24 08:22:36 PM,0.41,87.33,,,,,
803,09/24/24 09:22:36 PM,0.28,87.40,,,,,
804,09/24/24 10:22:36 PM,0.25,87.44,,,,,
805,09/24/24 11:22:36 PM,0.26,87.48,,,,,
806,09/25/24 12:22:36 AM,0.28,87.48,,,,,
807,09/25/24 01:22:36 AM,0.25,87.40,,,,,
808,09/25/24 02:22:36 AM,0.32,87.30,,,,,
809,09/25/24 03:22:36 AM,0.35,87.22,,,,,
810,09/25/24 04:22:36 AM,0.32,87.26,,,,,
811,09/25/24 05:22:36 AM,0.36,87.22,,,,,
812,09/25/24 06:22:36 AM,0.35,87.19,,,,,
813,09/25/24 07:22:36 AM,0.36,87.15,,,,,
814,09/25/24 08:22:36 AM,0.44,87.12,,,,,
815,09/25/24 09:22:36 AM,1.87,87.08,,,,,
816,09/25/24 10:22:36 AM,9.60,87.12,,,,,
817,09/25/24 11:22:36 AM,16.69,87.19,,,,,
818,09/25/24 12:22:36 PM,18.34,87.26,,,,,
819,09/25/24 01:22:36 PM,21.28,87.30,,,,,
820,09/25/24 02:22:36 PM,27.00,87.33,,,,,
821,09/25/24 03:22:36 PM,27.16,87.30,,,,,
822,09/25/24 04:22:36 PM,24.16,87.37,,,,,
823,09/25/24 05:22:36 PM,18.54,87.48,,,,,
824,09/25/24 06:22:36 PM,11.43,87.40,,,,,
825,09/25/24 07:22:36 PM,2.74,87.30,,,,,
826,09/25/24 08:22:36 PM,0.36,87.26,,,,,
827,09/25/24 09:22:36 PM,0.25,87.26,,,,,
828,09/25/24 10:22:36 PM,0.23,87.22,,,,,
829,09/25/24 11:22:36 PM,0.22,87.12,,,,,
830,09/26/24 12:22:36 AM,0.22,87.12,,,,,
831,09/26/24 01:22:36 AM,0.22,87.04,,,,,
832,09/26/24 02:22:36 AM,0.23,87.04,,,,,
833,09/26/24 03:22:36 AM,0.21,87.04,,,,,
834,09/26/24 04:22:36 AM,0.19,87.01,,,,,
835,09/26/24 05:22:36 AM,0.19,87.01,,,,,
836,09/26/24 06:22:36 AM,0.08,86.40,,,,,
837,09/26/24 07:22:36 AM,0.03,86.22,,,,,
838,09/26/24 08:22:36 AM,0.07,86.14,,,,,
839,09/26/24 09:22:36 AM,0.55,86.40,,,,,
840,09/26/24 10:22:36 AM,2.41,86.68,,,,,
841,09/26/24 11:22:36 AM,8.77,86.94,,,,,
842,09/26/24 12:22:36 PM,14.57,87.08,,,,,
843,09/26/24 01:22:36 PM,19.68,87.12,,,,,
844,09/26/24 02:22:36 PM,25.48,87.15,,,,,
845,09/26/24 03:22:36 PM,27.81,87.15,,,,,
846,09/26/24 04:22:36 PM,24.37,87.15,,,,,
847,09/26/24 05:22:36 PM,19.52,87.12,,,,,
848,09/26/24 06:22:36 PM,11.36,87.12,,,,,
849,09/26/24 07:22:36 PM,3.07,87.15,,,,,
850,09/26/24 08:22:36 PM,0.35,87.15,,,,,
851,09/26/24 09:22:36 PM,0.23,87.15,,,,,
852,09/26/24 10:22:36 PM,0.18,87.15,,,,,
853,09/26/24 11:22:36 PM,0.12,87.19,,,,,
854,09/27/24 12:22:36 AM,0.12,87.19,,,,,
855,09/27/24 01:22:36 AM,0.11,87.19,,,,,
856,09/27/24 02:22:36 AM,0.18,87.12,,,,,
857,09/27/24 03:22:36 AM,0.15,87.12,,,,,
858,09/27/24 04:22:36 AM,0.15,87.08,,,,,
859,09/27/24 05:22:36 AM,0.17,87.08,,,,,
860,09/27/24 06:22:36 AM,0.19,87.04,,,,,
861,09/27/24 07:22:36 AM,0.20,86.97,,,,,
862,09/27/24 08:22:36 AM,0.29,86.79,,,,,
863,09/27/24 09:22:36 AM,0.72,86.76,,,,,
864,09/27/24 10:22:36 AM,2.03,86.86,,,,,
865,09/27/24 11:22:36 AM,6.86,86.90,,,,,
866,09/27/24 12:22:36 PM,11.36,87.04,,,,,
867,09/27/24 01:22:36 PM,15.68,87.22,,,,,
868,09/27/24 02:22:36 PM,14.87,87.33,,,,,
869,09/27/24 03:22:36 PM,9.62,87.33,,,,,
870,09/27/24 04:22:36 PM,13.78,87.33,,,,,
871,09/27/24 05:22:36 PM,9.47,87.26,,,,,
872,09/27/24 06:22:36 PM,4.30,87.30,,,,,
873,09/27/24 07:22:36 PM,0.72,87.30,,,,,
874,09/27/24 08:22:36 PM,0.29,87.30,,,,,
875,09/27/24 09:22:36 PM,0.24,87.30,,,,,
876,09/27/24 10:22:36 PM,0.23,87.30,,,,,
877,09/27/24 11:22:36 PM,0.19,87.30,,,,,
878,09/28/24 12:22:36 AM,0.20,87.26,,,,,
879,09/28/24 01:22:36 AM,0.22,87.15,,,,,
880,09/28/24 02:22:36 AM,0.28,87.12,,,,,
881,09/28/24 03:22:36 AM,0.28,87.08,,,,,
882,09/28/24 04:22:36 AM,0.26,87.08,,,,,
883,09/28/24 05:22:36 AM,0.26,87.04,,,,,
884,09/28/24 06:22:36 AM,0.22,87.04,,,,,
885,09/28/24 07:22:36 AM,0.20,87.04,,,,,
886,09/28/24 08:22:36 AM,0.29,87.08,,,,,
887,09/28/24 09:22:36 AM,1.18,87.12,,,,,
888,09/28/24 10:22:36 AM,3.46,87.15,,,,,
889,09/28/24 11:22:36 AM,6.92,87.15,,,,,
890,09/28/24 12:22:36 PM,6.49,87.12,,,,,
891,09/28/24 01:22:36 PM,0.68,87.19,,,,,
892,09/28/24 02:22:36 PM,12.62,87.26,,,,,
893,09/28/24 03:22:36 PM,22.04,87.37,,,,,
894,09/28/24 04:22:36 PM,21.06,87.37,,,,,
895,09/28/24 05:22:36 PM,16.82,87.33,,,,,
896,09/28/24 06:22:36 PM,10.04,87.30,,,,,
897,09/28/24 07:22:36 PM,1.59,87.30,,,,,
898,09/28/24 08:22:36 PM,0.26,87.33,,,,,
899,09/28/24 09:22:36 PM,0.18,87.30,,,,,
900,09/28/24 10:22:36 PM,0.15,87.26,,,,,
901,09/28/24 11:22:36 PM,0.19,87.19,,,,,
902,09/29/24 12:22:36 AM,0.13,87.19,,,,,
903,09/29/24 01:22:36 AM,0.11,87.22,,,,,
904,09/29/24 02:22:36 AM,0.12,87.19,,,,,
905,09/29/24 03:22:36 AM,0.11,87.19,,,,,
906,09/29/24 04:22:36 AM,0.11,87.19,,,,,
907,09/29/24 05:22:36 AM,0.15,87.19,,,,,
908,09/29/24 06:22:36 AM,0.14,87.19,,,,,
909,09/29/24 07:22:36 AM,0.12,87.19,,,,,
910,09/29/24 08:22:36 AM,0.23,87.22,,,,,
911,09/29/24 09:22:36 AM,1.55,87.26,,,,,
912,09/29/24 10:22:36 AM,2.02,87.22,,,,,
913,09/29/24 11:22:36 AM,7.73,87.30,,,,,
