"Plot Title: 21909582"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909582, SEN S/N: 21909582)","Temp, °F (LGR S/N: 21909582, SEN S/N: 21909582)","Expired Sensor Cap (LGR S/N: 21909582)","Missing Sensor Cap (LGR S/N: 21909582)","Coupler Detached (LGR S/N: 21909582)","Coupler Attached (LGR S/N: 21909582)","Stopped (LGR S/N: 21909582)","End Of File (LGR S/N: 21909582)"
438,09/12/24 04:50:08 PM,7.42,89.10,,,,,,
439,09/12/24 05:50:08 PM,5.62,88.70,,,,,,
440,09/12/24 06:50:08 PM,6.25,88.41,,,,,,
441,09/12/24 07:50:08 PM,5.39,88.27,,,,,,
442,09/12/24 08:50:08 PM,5.95,88.20,,,,,,
443,09/12/24 09:50:08 PM,6.10,88.23,,,,,,
444,09/12/24 10:50:08 PM,6.52,88.23,,,,,,
445,09/12/24 11:50:08 PM,6.47,88.23,,,,,,
446,09/13/24 12:50:08 AM,6.00,88.23,,,,,,
447,09/13/24 01:50:08 AM,4.58,88.16,,,,,,
448,09/13/24 02:50:08 AM,4.70,88.02,,,,,,
449,09/13/24 03:50:08 AM,2.92,88.27,,,,,,
450,09/13/24 04:50:08 AM,3.14,88.02,,,,,,
451,09/13/24 05:50:08 AM,3.62,87.87,,,,,,
452,09/13/24 06:50:08 AM,2.15,87.94,,,,,,
453,09/13/24 07:50:08 AM,3.13,87.87,,,,,,
454,09/13/24 08:50:08 AM,3.81,87.84,,,,,,
455,09/13/24 09:50:08 AM,4.38,88.02,,,,,,
456,09/13/24 10:50:08 AM,5.48,88.23,,,,,,
457,09/13/24 11:50:08 AM,6.60,88.48,,,,,,
458,09/13/24 12:50:08 PM,9.18,88.84,,,,,,
459,09/13/24 01:50:08 PM,9.56,89.24,,,,,,
460,09/13/24 02:50:08 PM,9.33,89.35,,,,,,
461,09/13/24 03:50:08 PM,8.33,89.13,,,,,,
462,09/13/24 04:50:08 PM,8.64,89.49,,,,,,
463,09/13/24 05:50:08 PM,6.73,89.20,,,,,,
464,09/13/24 06:50:08 PM,6.40,88.92,,,,,,
465,09/13/24 07:50:08 PM,5.75,88.70,,,,,,
466,09/13/24 08:50:08 PM,6.45,88.70,,,,,,
467,09/13/24 09:50:08 PM,6.08,88.48,,,,,,
468,09/13/24 10:50:08 PM,5.61,88.38,,,,,,
469,09/13/24 11:50:08 PM,6.18,88.38,,,,,,
470,09/14/24 12:50:08 AM,6.08,88.41,,,,,,
471,09/14/24 01:50:08 AM,4.25,88.48,,,,,,
472,09/14/24 02:50:08 AM,5.12,88.45,,,,,,
473,09/14/24 03:50:08 AM,4.98,88.16,,,,,,
474,09/14/24 04:50:08 AM,3.38,88.20,,,,,,
475,09/14/24 05:50:08 AM,3.69,88.02,,,,,,
476,09/14/24 06:50:08 AM,2.42,87.76,,,,,,
477,09/14/24 07:50:08 AM,3.54,88.05,,,,,,
478,09/14/24 08:50:08 AM,6.11,88.12,,,,,,
479,09/14/24 09:50:08 AM,6.47,88.16,,,,,,
480,09/14/24 10:50:08 AM,7.33,88.45,,,,,,
481,09/14/24 11:50:08 AM,8.72,88.70,,,,,,
482,09/14/24 12:50:08 PM,10.43,88.99,,,,,,
483,09/14/24 01:50:08 PM,10.68,89.42,,,,,,
484,09/14/24 02:50:08 PM,11.54,89.82,,,,,,
485,09/14/24 03:50:08 PM,11.27,89.74,,,,,,
486,09/14/24 04:50:08 PM,12.73,89.74,,,,,,
487,09/14/24 05:50:08 PM,11.48,89.53,,,,,,
488,09/14/24 06:50:08 PM,11.11,89.20,,,,,,
489,09/14/24 07:50:08 PM,7.15,88.77,,,,,,
490,09/14/24 08:50:08 PM,6.67,88.63,,,,,,
491,09/14/24 09:50:08 PM,6.36,88.66,,,,,,
492,09/14/24 10:50:08 PM,6.29,88.59,,,,,,
493,09/14/24 11:50:08 PM,4.50,88.66,,,,,,
494,09/15/24 12:50:08 AM,4.71,88.66,,,,,,
495,09/15/24 01:50:08 AM,5.98,88.70,,,,,,
496,09/15/24 02:50:08 AM,5.86,88.63,,,,,,
497,09/15/24 03:50:08 AM,4.43,88.48,,,,,,
498,09/15/24 04:50:08 AM,3.24,87.73,,,,,,
499,09/15/24 05:50:08 AM,2.59,87.91,,,,,,
500,09/15/24 06:50:08 AM,2.84,87.98,,,,,,
501,09/15/24 07:50:08 AM,3.45,88.05,,,,,,
502,09/15/24 08:50:08 AM,4.56,88.16,,,,,,
503,09/15/24 09:50:08 AM,4.86,88.23,,,,,,
504,09/15/24 10:50:08 AM,5.33,88.41,,,,,,
505,09/15/24 11:50:08 AM,7.09,88.63,,,,,,
506,09/15/24 12:50:08 PM,7.21,88.92,,,,,,
507,09/15/24 01:50:08 PM,8.13,89.20,,,,,,
508,09/15/24 02:50:08 PM,10.23,89.71,,,,,,
509,09/15/24 03:50:08 PM,12.49,89.85,,,,,,
510,09/15/24 04:50:08 PM,12.92,89.96,,,,,,
511,09/15/24 05:50:08 PM,9.48,89.71,,,,,,
512,09/15/24 06:50:08 PM,12.64,89.56,,,,,,
513,09/15/24 07:50:08 PM,6.88,89.42,,,,,,
514,09/15/24 08:50:08 PM,6.34,89.10,,,,,,
515,09/15/24 09:50:08 PM,6.05,88.88,,,,,,
516,09/15/24 10:50:08 PM,6.25,88.81,,,,,,
517,09/15/24 11:50:08 PM,6.13,88.88,,,,,,
518,09/16/24 12:50:08 AM,6.16,88.88,,,,,,
519,09/16/24 01:50:08 AM,5.50,88.77,,,,,,
520,09/16/24 02:50:08 AM,4.43,88.70,,,,,,
521,09/16/24 03:50:08 AM,3.89,88.77,,,,,,
522,09/16/24 04:50:08 AM,3.47,88.59,,,,,,
523,09/16/24 05:50:08 AM,3.66,88.59,,,,,,
524,09/16/24 06:50:08 AM,3.13,88.34,,,,,,
525,09/16/24 07:50:08 AM,3.53,88.41,,,,,,
526,09/16/24 08:50:08 AM,3.32,88.16,,,,,,
527,09/16/24 09:50:08 AM,5.34,88.63,,,,,,
528,09/16/24 10:50:08 AM,6.59,89.02,,,,,,
529,09/16/24 11:50:08 AM,7.78,89.35,,,,,,
530,09/16/24 12:50:08 PM,7.37,89.78,,,,,,
531,09/16/24 01:50:08 PM,10.55,90.25,,,,,,
532,09/16/24 02:50:08 PM,9.21,90.54,,,,,,
533,09/16/24 03:50:08 PM,7.98,90.07,,,,,,
534,09/16/24 04:50:08 PM,7.87,90.28,,,,,,
535,09/16/24 05:50:08 PM,13.60,90.25,,,,,,
536,09/16/24 06:50:08 PM,12.49,90.25,,,,,,
537,09/16/24 07:50:08 PM,6.09,89.49,,,,,,
538,09/16/24 08:50:08 PM,4.75,89.10,,,,,,
539,09/16/24 09:50:08 PM,5.65,89.46,,,,,,
540,09/16/24 10:50:08 PM,6.31,89.56,,,,,,
541,09/16/24 11:50:08 PM,6.26,89.20,,,,,,
542,09/17/24 12:50:08 AM,6.12,89.13,,,,,,
543,09/17/24 01:50:08 AM,5.29,89.06,,,,,,
544,09/17/24 02:50:08 AM,6.34,88.95,,,,,,
545,09/17/24 03:50:08 AM,4.95,88.95,,,,,,
546,09/17/24 04:50:08 AM,4.38,88.88,,,,,,
547,09/17/24 05:50:08 AM,3.75,88.74,,,,,,
548,09/17/24 06:50:08 AM,3.94,88.59,,,,,,
549,09/17/24 07:50:08 AM,3.43,88.56,,,,,,
550,09/17/24 08:50:08 AM,4.65,88.45,,,,,,
551,09/17/24 09:50:08 AM,3.21,88.88,,,,,,
552,09/17/24 10:50:08 AM,4.18,89.17,,,,,,
553,09/17/24 11:50:08 AM,4.03,89.20,,,,,,
554,09/17/24 12:50:08 PM,10.00,89.49,,,,,,
555,09/17/24 01:50:08 PM,10.05,89.53,,,,,,
556,09/17/24 02:50:08 PM,12.97,90.14,,,,,,
557,09/17/24 03:50:08 PM,11.77,90.54,,,,,,
558,09/17/24 04:50:08 PM,12.31,90.68,,,,,,
559,09/17/24 05:50:08 PM,11.61,90.07,,,,,,
560,09/17/24 06:50:08 PM,9.96,89.82,,,,,,
561,09/17/24 07:50:08 PM,5.78,89.49,,,,,,
562,09/17/24 08:50:08 PM,5.18,89.20,,,,,,
563,09/17/24 09:50:08 PM,4.53,89.06,,,,,,
564,09/17/24 10:50:08 PM,5.04,89.17,,,,,,
565,09/17/24 11:50:08 PM,5.72,88.99,,,,,,
566,09/18/24 12:50:08 AM,5.92,88.95,,,,,,
567,09/18/24 01:50:08 AM,5.14,89.10,,,,,,
568,09/18/24 02:50:08 AM,5.39,89.06,,,,,,
569,09/18/24 03:50:08 AM,5.30,89.06,,,,,,
570,09/18/24 04:50:08 AM,5.40,89.06,,,,,,
571,09/18/24 05:50:08 AM,5.40,88.99,,,,,,
572,09/18/24 06:50:08 AM,4.52,88.70,,,,,,
573,09/18/24 07:50:08 AM,3.65,88.48,,,,,,
574,09/18/24 08:50:08 AM,3.83,88.38,,,,,,
575,09/18/24 09:50:08 AM,4.68,88.56,,,,,,
576,09/18/24 10:50:08 AM,6.24,88.99,,,,,,
577,09/18/24 11:50:08 AM,6.32,89.02,,,,,,
578,09/18/24 12:50:08 PM,7.78,89.28,,,,,,
579,09/18/24 01:50:08 PM,6.85,89.53,,,,,,
580,09/18/24 02:50:08 PM,8.60,90.03,,,,,,
581,09/18/24 03:50:08 PM,10.22,90.21,,,,,,
582,09/18/24 04:50:08 PM,12.26,90.39,,,,,,
583,09/18/24 05:50:08 PM,8.85,90.14,,,,,,
584,09/18/24 06:50:08 PM,7.00,90.07,,,,,,
585,09/18/24 07:50:08 PM,5.65,90.32,,,,,,
586,09/18/24 08:50:08 PM,5.36,89.64,,,,,,
587,09/18/24 09:50:08 PM,5.77,89.49,,,,,,
588,09/18/24 10:50:08 PM,4.42,89.53,,,,,,
589,09/18/24 11:50:08 PM,5.96,89.71,,,,,,
590,09/19/24 12:50:08 AM,6.40,89.49,,,,,,
591,09/19/24 01:50:08 AM,6.52,89.38,,,,,,
592,09/19/24 02:50:08 AM,6.18,89.42,,,,,,
593,09/19/24 03:50:08 AM,5.97,89.42,,,,,,
594,09/19/24 04:50:08 AM,5.34,89.60,,,,,,
595,09/19/24 05:50:08 AM,5.18,89.31,,,,,,
596,09/19/24 06:50:08 AM,4.25,88.92,,,,,,
597,09/19/24 07:50:08 AM,2.59,88.27,,,,,,
598,09/19/24 08:50:08 AM,4.99,88.63,,,,,,
599,09/19/24 09:50:08 AM,5.09,88.84,,,,,,
600,09/19/24 10:50:08 AM,5.16,89.13,,,,,,
601,09/19/24 11:50:08 AM,6.20,89.49,,,,,,
602,09/19/24 12:50:08 PM,8.08,89.64,,,,,,
603,09/19/24 01:50:08 PM,11.25,89.82,,,,,,
604,09/19/24 02:50:08 PM,11.27,89.85,,,,,,
605,09/19/24 03:50:08 PM,11.65,90.14,,,,,,
606,09/19/24 04:50:08 PM,13.37,90.21,,,,,,
607,09/19/24 05:50:08 PM,14.49,90.28,,,,,,
608,09/19/24 06:50:08 PM,11.99,90.03,,,,,,
609,09/19/24 07:50:08 PM,6.73,90.07,,,,,,
610,09/19/24 08:50:08 PM,5.30,90.00,,,,,,
611,09/19/24 09:50:08 PM,4.77,89.42,,,,,,
612,09/19/24 10:50:08 PM,4.70,89.35,,,,,,
613,09/19/24 11:50:08 PM,3.69,89.24,,,,,,
614,09/20/24 12:50:08 AM,4.88,89.35,,,,,,
615,09/20/24 01:50:08 AM,6.00,89.35,,,,,,
616,09/20/24 02:50:08 AM,5.73,89.24,,,,,,
617,09/20/24 03:50:08 AM,5.48,89.28,,,,,,
618,09/20/24 04:50:08 AM,4.07,89.38,,,,,,
619,09/20/24 05:50:08 AM,4.33,89.38,,,,,,
620,09/20/24 06:50:08 AM,3.85,89.10,,,,,,
621,09/20/24 07:50:08 AM,4.17,89.20,,,,,,
622,09/20/24 08:50:08 AM,3.23,89.02,,,,,,
623,09/20/24 09:50:08 AM,3.98,88.99,,,,,,
624,09/20/24 10:50:08 AM,6.10,89.24,,,,,,
625,09/20/24 11:50:08 AM,7.28,89.28,,,,,,
626,09/20/24 12:50:08 PM,8.39,89.56,,,,,,
627,09/20/24 01:50:08 PM,10.47,89.71,,,,,,
628,09/20/24 02:50:08 PM,9.52,89.74,,,,,,
629,09/20/24 03:50:08 PM,9.89,90.07,,,,,,
630,09/20/24 04:50:08 PM,13.63,90.36,,,,,,
631,09/20/24 05:50:08 PM,15.04,89.92,,,,,,
632,09/20/24 06:50:08 PM,12.01,89.89,,,,,,
633,09/20/24 07:50:08 PM,4.04,89.71,,,,,,
634,09/20/24 08:50:08 PM,3.67,89.67,,,,,,
635,09/20/24 09:50:08 PM,3.74,89.64,,,,,,
636,09/20/24 10:50:08 PM,3.71,89.53,,,,,,
637,09/20/24 11:50:08 PM,2.83,89.53,,,,,,
638,09/21/24 12:50:08 AM,4.45,89.42,,,,,,
639,09/21/24 01:50:08 AM,4.71,89.38,,,,,,
640,09/21/24 02:50:08 AM,5.15,89.24,,,,,,
641,09/21/24 03:50:08 AM,4.71,89.10,,,,,,
642,09/21/24 04:50:08 AM,4.95,88.88,,,,,,
643,09/21/24 05:50:08 AM,4.63,88.99,,,,,,
644,09/21/24 06:50:08 AM,4.43,88.74,,,,,,
645,09/21/24 07:50:08 AM,2.16,88.12,,,,,,
646,09/21/24 08:50:08 AM,4.03,88.34,,,,,,
647,09/21/24 09:50:08 AM,6.59,88.74,,,,,,
648,09/21/24 10:50:08 AM,8.37,88.95,,,,,,
649,09/21/24 11:50:08 AM,8.67,89.06,,,,,,
650,09/21/24 12:50:08 PM,7.30,88.95,,,,,,
651,09/21/24 01:50:08 PM,6.67,89.10,,,,,,
652,09/21/24 02:50:08 PM,6.94,89.02,,,,,,
653,09/21/24 03:50:08 PM,7.17,89.13,,,,,,
654,09/21/24 04:50:08 PM,7.12,89.24,,,,,,
655,09/21/24 05:50:08 PM,8.02,89.28,,,,,,
656,09/21/24 06:50:08 PM,7.19,89.24,,,,,,
657,09/21/24 07:50:08 PM,5.77,89.02,,,,,,
658,09/21/24 08:50:08 PM,4.75,88.88,,,,,,
659,09/21/24 09:50:08 PM,4.74,88.70,,,,,,
660,09/21/24 10:50:08 PM,4.97,88.63,,,,,,
661,09/21/24 11:50:08 PM,5.17,88.56,,,,,,
662,09/22/24 12:50:08 AM,4.25,89.02,,,,,,
663,09/22/24 01:50:08 AM,2.89,89.02,,,,,,
664,09/22/24 02:50:08 AM,4.64,89.02,,,,,,
665,09/22/24 03:50:08 AM,4.58,88.99,,,,,,
666,09/22/24 04:50:08 AM,5.30,88.92,,,,,,
667,09/22/24 05:50:08 AM,4.79,88.84,,,,,,
668,09/22/24 06:50:08 AM,5.57,88.59,,,,,,
669,09/22/24 07:50:08 AM,5.41,88.48,,,,,,
670,09/22/24 08:50:08 AM,6.32,88.48,,,,,,
671,09/22/24 09:50:08 AM,9.23,88.56,,,,,,
672,09/22/24 10:50:08 AM,7.43,88.48,,,,,,
673,09/22/24 11:50:08 AM,8.99,88.45,,,,,,
674,09/22/24 12:50:08 PM,10.99,88.63,,,,,,
675,09/22/24 01:50:08 PM,11.82,88.88,,,,,,
676,09/22/24 02:50:08 PM,11.83,89.13,,,,,,
677,09/22/24 03:50:08 PM,9.70,89.31,,,,,,
678,09/22/24 04:50:08 PM,9.35,89.28,,,,,,
679,09/22/24 05:50:08 PM,9.83,89.13,,,,,,
680,09/22/24 06:50:08 PM,5.64,88.95,,,,,,
681,09/22/24 07:50:08 PM,4.02,88.88,,,,,,
682,09/22/24 08:50:08 PM,5.42,88.70,,,,,,
683,09/22/24 09:50:08 PM,4.77,88.48,,,,,,
684,09/22/24 10:50:08 PM,5.04,88.41,,,,,,
685,09/22/24 11:50:08 PM,5.22,88.45,,,,,,
686,09/23/24 12:50:08 AM,4.53,88.20,,,,,,
687,09/23/24 01:50:08 AM,4.62,88.23,,,,,,
688,09/23/24 02:50:08 AM,4.21,88.27,,,,,,
689,09/23/24 03:50:08 AM,4.74,88.05,,,,,,
690,09/23/24 04:50:08 AM,4.40,88.20,,,,,,
691,09/23/24 05:50:08 AM,4.09,88.56,,,,,,
692,09/23/24 06:50:08 AM,3.30,87.44,,,,,,
693,09/23/24 07:50:08 AM,3.14,87.33,,,,,,
694,09/23/24 08:50:08 AM,3.72,87.69,,,,,,
695,09/23/24 09:50:08 AM,3.09,87.15,,,,,,
696,09/23/24 10:50:08 AM,6.70,87.26,,,,,,
697,09/23/24 11:50:08 AM,9.39,87.94,,,,,,
698,09/23/24 12:50:08 PM,13.36,88.66,,,,,,
699,09/23/24 01:50:08 PM,13.94,89.13,,,,,,
700,09/23/24 02:50:08 PM,15.53,89.42,,,,,,
701,09/23/24 03:50:08 PM,15.03,89.67,,,,,,
702,09/23/24 04:50:08 PM,11.83,90.90,,,,,,
703,09/23/24 05:50:08 PM,15.95,90.82,,,,,,
704,09/23/24 06:50:08 PM,10.05,89.96,,,,,,
705,09/23/24 07:50:08 PM,5.26,89.35,,,,,,
706,09/23/24 08:50:08 PM,4.03,89.24,,,,,,
707,09/23/24 09:50:08 PM,3.10,89.24,,,,,,
708,09/23/24 10:50:08 PM,4.10,88.77,,,,,,
709,09/23/24 11:50:08 PM,2.98,88.77,,,,,,
710,09/24/24 12:50:08 AM,4.11,88.92,,,,,,
711,09/24/24 01:50:08 AM,2.78,88.99,,,,,,
712,09/24/24 02:50:08 AM,4.19,88.70,,,,,,
713,09/24/24 03:50:08 AM,3.42,88.59,,,,,,
714,09/24/24 04:50:08 AM,3.95,88.38,,,,,,
715,09/24/24 05:50:08 AM,4.44,88.34,,,,,,
716,09/24/24 06:50:08 AM,4.19,88.38,,,,,,
717,09/24/24 07:50:08 AM,5.09,88.34,,,,,,
718,09/24/24 08:50:08 AM,7.17,88.34,,,,,,
719,09/24/24 09:50:08 AM,8.40,88.41,,,,,,
720,09/24/24 10:50:08 AM,9.11,88.52,,,,,,
721,09/24/24 11:50:08 AM,10.51,88.74,,,,,,
722,09/24/24 12:50:08 PM,13.35,89.13,,,,,,
723,09/24/24 01:50:08 PM,15.04,89.60,,,,,,
724,09/24/24 02:50:08 PM,13.42,90.00,,,,,,
725,09/24/24 03:50:08 PM,15.31,90.25,,,,,,
726,09/24/24 04:50:08 PM,15.07,90.14,,,,,,
727,09/24/24 05:50:08 PM,14.64,89.89,,,,,,
728,09/24/24 06:50:08 PM,9.57,89.82,,,,,,
729,09/24/24 07:50:08 PM,5.22,89.53,,,,,,
730,09/24/24 08:50:08 PM,5.14,89.13,,,,,,
731,09/24/24 09:50:08 PM,4.59,89.02,,,,,,
732,09/24/24 10:50:08 PM,5.27,88.74,,,,,,
733,09/24/24 11:50:08 PM,5.09,88.66,,,,,,
734,09/25/24 12:50:08 AM,5.45,88.41,,,,,,
735,09/25/24 01:50:08 AM,4.42,88.48,,,,,,
736,09/25/24 02:50:08 AM,4.55,88.38,,,,,,
737,09/25/24 03:50:08 AM,4.20,88.20,,,,,,
738,09/25/24 04:50:08 AM,4.35,87.58,,,,,,
739,09/25/24 05:50:08 AM,4.78,87.58,,,,,,
740,09/25/24 06:50:08 AM,4.56,87.30,,,,,,
741,09/25/24 07:50:08 AM,4.94,87.26,,,,,,
742,09/25/24 08:50:08 AM,6.85,87.19,,,,,,
743,09/25/24 09:50:08 AM,8.53,87.22,,,,,,
744,09/25/24 10:50:08 AM,9.87,87.37,,,,,,
745,09/25/24 11:50:08 AM,9.62,87.44,,,,,,
746,09/25/24 12:50:08 PM,10.60,87.76,,,,,,
747,09/25/24 01:50:08 PM,11.04,87.94,,,,,,
748,09/25/24 02:50:08 PM,10.92,88.30,,,,,,
749,09/25/24 03:50:08 PM,10.49,88.41,,,,,,
750,09/25/24 04:50:08 PM,9.70,88.45,,,,,,
751,09/25/24 05:50:08 PM,8.24,88.23,,,,,,
752,09/25/24 06:50:08 PM,6.28,88.16,,,,,,
753,09/25/24 07:50:08 PM,4.79,88.12,,,,,,
754,09/25/24 08:50:08 PM,4.71,88.16,,,,,,
755,09/25/24 09:50:08 PM,4.33,88.23,,,,,,
756,09/25/24 10:50:08 PM,4.54,88.23,,,,,,
757,09/25/24 11:50:08 PM,5.39,88.23,,,,,,
758,09/26/24 12:50:08 AM,5.66,88.20,,,,,,
759,09/26/24 01:50:08 AM,5.06,88.52,,,,,,
760,09/26/24 02:50:08 AM,4.15,88.52,,,,,,
761,09/26/24 03:50:08 AM,4.41,88.56,,,,,,
762,09/26/24 04:50:08 AM,4.42,88.23,,,,,,
763,09/26/24 05:50:08 AM,4.64,88.05,,,,,,
764,09/26/24 06:50:08 AM,4.86,87.87,,,,,,
765,09/26/24 07:50:08 AM,4.34,87.91,,,,,,
766,09/26/24 08:50:08 AM,5.33,87.87,,,,,,
767,09/26/24 09:50:08 AM,5.72,87.87,,,,,,
768,09/26/24 10:50:08 AM,6.86,88.02,,,,,,
769,09/26/24 11:50:08 AM,7.05,88.27,,,,,,
770,09/26/24 12:50:08 PM,6.72,88.59,,,,,,
771,09/26/24 01:50:08 PM,6.91,88.95,,,,,,
772,09/26/24 02:50:08 PM,7.35,89.38,,,,,,
773,09/26/24 03:50:08 PM,7.93,89.35,,,,,,
774,09/26/24 04:50:08 PM,8.32,89.17,,,,,,
775,09/26/24 05:50:08 PM,6.68,88.74,,,,,,
776,09/26/24 06:50:08 PM,7.05,88.63,,,,,,
777,09/26/24 07:50:08 PM,6.12,88.45,,,,,,
778,09/26/24 08:50:08 PM,5.59,88.63,,,,,,
779,09/26/24 09:50:08 PM,5.63,88.48,,,,,,
780,09/26/24 10:50:08 PM,5.65,88.30,,,,,,
781,09/26/24 11:50:08 PM,5.51,88.16,,,,,,
782,09/27/24 12:50:08 AM,5.73,88.12,,,,,,
783,09/27/24 01:50:08 AM,5.81,88.02,,,,,,
784,09/27/24 02:50:08 AM,5.13,87.76,,,,,,
785,09/27/24 03:50:08 AM,3.71,87.40,,,,,,
786,09/27/24 04:50:08 AM,4.27,87.73,,,,,,
787,09/27/24 05:50:08 AM,3.81,87.62,,,,,,
788,09/27/24 06:50:08 AM,4.37,87.55,,,,,,
789,09/27/24 07:50:08 AM,4.61,87.73,,,,,,
790,09/27/24 08:50:08 AM,4.88,87.69,,,,,,
791,09/27/24 09:50:08 AM,6.68,87.69,,,,,,
792,09/27/24 10:50:08 AM,7.35,87.84,,,,,,
793,09/27/24 11:50:08 AM,7.76,87.98,,,,,,
794,09/27/24 12:50:08 PM,8.14,88.16,,,,,,
795,09/27/24 01:50:08 PM,10.18,88.30,,,,,,
796,09/27/24 02:50:08 PM,9.83,88.41,,,,,,
797,09/27/24 03:50:08 PM,9.84,88.41,,,,,,
798,09/27/24 04:50:08 PM,10.00,88.52,,,,,,
799,09/27/24 05:50:08 PM,8.13,88.48,,,,,,
800,09/27/24 06:50:08 PM,7.02,88.41,,,,,,
801,09/27/24 07:50:08 PM,6.01,88.34,,,,,,
802,09/27/24 08:50:08 PM,5.73,88.23,,,,,,
803,09/27/24 09:50:08 PM,5.71,88.12,,,,,,
804,09/27/24 10:50:08 PM,5.57,88.09,,,,,,
805,09/27/24 11:50:08 PM,6.00,88.02,,,,,,
806,09/28/24 12:50:08 AM,5.80,87.98,,,,,,
807,09/28/24 01:50:08 AM,5.97,87.91,,,,,,
808,09/28/24 02:50:08 AM,5.94,87.87,,,,,,
809,09/28/24 03:50:08 AM,5.72,87.73,,,,,,
810,09/28/24 04:50:08 AM,5.25,87.66,,,,,,
811,09/28/24 05:50:08 AM,4.98,87.55,,,,,,
812,09/28/24 06:50:08 AM,5.21,87.51,,,,,,
813,09/28/24 07:50:08 AM,5.46,87.55,,,,,,
814,09/28/24 08:50:08 AM,6.37,87.66,,,,,,
815,09/28/24 09:50:08 AM,7.44,87.76,,,,,,
816,09/28/24 10:50:08 AM,6.40,87.76,,,,,,
817,09/28/24 11:50:08 AM,7.07,87.84,,,,,,
818,09/28/24 12:50:08 PM,7.27,87.76,,,,,,
819,09/28/24 01:50:08 PM,6.90,87.69,,,,,,
820,09/28/24 02:50:08 PM,8.56,88.27,,,,,,
821,09/28/24 03:50:08 PM,9.59,88.59,,,,,,
822,09/28/24 04:50:08 PM,9.39,88.81,,,,,,
823,09/28/24 05:50:08 PM,9.65,88.77,,,,,,
824,09/28/24 06:50:08 PM,8.15,88.41,,,,,,
825,09/28/24 07:50:08 PM,6.52,88.20,,,,,,
826,09/28/24 08:50:08 PM,5.63,87.94,,,,,,
827,09/28/24 09:50:08 PM,5.58,87.94,,,,,,
828,09/28/24 10:50:08 PM,5.99,87.98,,,,,,
829,09/28/24 11:50:08 PM,6.02,87.94,,,,,,
830,09/29/24 12:50:08 AM,5.72,87.91,,,,,,
831,09/29/24 01:50:08 AM,4.87,87.91,,,,,,
832,09/29/24 02:50:08 AM,4.59,87.91,,,,,,
833,09/29/24 03:50:08 AM,4.17,87.87,,,,,,
834,09/29/24 04:50:08 AM,2.71,87.69,,,,,,
835,09/29/24 05:50:08 AM,3.57,87.73,,,,,,
836,09/29/24 06:50:08 AM,4.11,87.80,,,,,,
837,09/29/24 07:50:08 AM,5.14,87.80,,,,,,
838,09/29/24 08:50:08 AM,6.10,87.84,,,,,,
839,09/29/24 09:50:08 AM,7.33,87.91,,,,,,
840,09/29/24 10:50:08 AM,7.99,88.05,,,,,,
841,09/29/24 11:50:08 AM,8.27,88.20,,,,,,
842,09/29/24 12:50:08 PM,10.39,88.41,,,,,,
843,09/29/24 01:50:08 PM,9.55,88.56,,,,,,
844,09/29/24 02:50:08 PM,12.88,88.92,,,,,,
845,09/29/24 03:50:08 PM,12.91,89.31,,,,,,
846,09/29/24 04:50:08 PM,12.08,89.35,,,,,,
847,09/29/24 05:50:08 PM,10.55,88.84,,,,,,
848,09/29/24 06:50:08 PM,7.74,88.34,,,,,,
849,09/29/24 07:50:08 PM,5.97,88.23,,,,,,
850,09/29/24 08:50:08 PM,5.14,88.27,,,,,,
851,09/29/24 09:50:08 PM,5.05,88.38,,,,,,
852,09/29/24 10:50:08 PM,5.32,88.30,,,,,,
853,09/29/24 11:50:08 PM,5.32,88.05,,,,,,
854,09/30/24 12:50:08 AM,4.59,88.23,,,,,,
855,09/30/24 01:50:08 AM,4.44,88.27,,,,,,
856,09/30/24 02:50:08 AM,3.39,88.27,,,,,,
857,09/30/24 03:50:08 AM,3.45,88.27,,,,,,
858,09/30/24 04:50:08 AM,2.74,88.27,,,,,,
859,09/30/24 05:50:08 AM,2.59,88.12,,,,,,
860,09/30/24 06:50:08 AM,1.89,87.94,,,,,,
861,09/30/24 07:50:08 AM,2.08,87.87,,,,,,
862,09/30/24 08:50:08 AM,5.10,87.48,,,,,,
863,09/30/24 09:50:08 AM,7.29,87.58,,,,,,
864,09/30/24 10:50:08 AM,8.67,87.87,,,,,,
865,09/30/24 11:50:08 AM,9.66,88.05,,,,,,
866,09/30/24 12:50:08 PM,12.80,88.56,,,,,,
867,09/30/24 01:50:08 PM,10.67,88.48,,,,,,
868,09/30/24 02:50:08 PM,9.75,88.48,,,,,,
869,09/30/24 03:50:08 PM,9.92,88.66,,,,,,
870,09/30/24 04:50:08 PM,12.34,88.99,,,,,,
871,09/30/24 05:50:08 PM,11.69,89.02,,,,,,
872,09/30/24 06:50:08 PM,10.04,88.66,,,,,,
873,09/30/24 07:50:08 PM,5.99,88.34,,,,,,
874,09/30/24 08:50:08 PM,5.29,88.20,,,,,,
875,09/30/24 09:50:08 PM,4.33,88.16,,,,,,
876,09/30/24 10:50:08 PM,3.68,88.12,,,,,,
877,09/30/24 11:50:08 PM,3.20,88.09,,,,,,
878,10/01/24 12:50:08 AM,2.43,88.09,,,,,,
879,10/01/24 01:50:08 AM,3.33,88.09,,,,,,
880,10/01/24 02:50:08 AM,3.55,88.12,,,,,,
881,10/01/24 03:50:08 AM,3.47,88.05,,,,,,
