"Plot Title: 21909583"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909583, SEN S/N: 21909583)","Temp, °F (LGR S/N: 21909583, SEN S/N: 21909583)","Expired Sensor Cap (LGR S/N: 21909583)","New Sensor Cap (LGR S/N: 21909583)","Coupler Attached (LGR S/N: 21909583)","Stopped (LGR S/N: 21909583)","End Of File (LGR S/N: 21909583)"
453,09/12/24 07:30:32 AM,0.01,87.44,,,,,
454,09/12/24 08:30:32 AM,0.38,87.48,,,,,
455,09/12/24 09:30:32 AM,9.15,87.51,,,,,
456,09/12/24 10:30:32 AM,21.45,87.66,,,,,
457,09/12/24 11:30:32 AM,26.88,87.94,,,,,
458,09/12/24 12:30:32 PM,29.05,88.09,,,,,
459,09/12/24 01:30:32 PM,30.09,88.45,,,,,
460,09/12/24 02:30:32 PM,34.61,88.02,,,,,
461,09/12/24 03:30:32 PM,-888.88,87.73,,,,,
462,09/12/24 04:30:32 PM,-888.88,87.73,,,,,
463,09/12/24 05:30:32 PM,-888.88,87.76,,,,,
464,09/12/24 06:30:32 PM,29.78,87.94,,,,,
465,09/12/24 07:30:32 PM,8.81,87.76,,,,,
466,09/12/24 08:30:32 PM,0.38,87.76,,,,,
467,09/12/24 09:30:32 PM,0.13,88.27,,,,,
468,09/12/24 10:30:32 PM,0.07,88.41,,,,,
469,09/12/24 11:30:32 PM,0.04,88.66,,,,,
470,09/13/24 12:30:32 AM,0.04,88.74,,,,,
471,09/13/24 01:30:32 AM,0.03,88.81,,,,,
472,09/13/24 02:30:32 AM,0.01,87.87,,,,,
473,09/13/24 03:30:32 AM,0.01,87.37,,,,,
474,09/13/24 04:30:32 AM,0.02,87.30,,,,,
475,09/13/24 05:30:32 AM,0.01,87.26,,,,,
476,09/13/24 06:30:32 AM,0.01,87.22,,,,,
477,09/13/24 07:30:32 AM,0.00,87.22,,,,,
478,09/13/24 08:30:32 AM,0.25,87.22,,,,,
479,09/13/24 09:30:32 AM,7.44,87.33,,,,,
480,09/13/24 10:30:32 AM,27.39,87.51,,,,,
481,09/13/24 11:30:32 AM,38.77,87.87,,,,,
482,09/13/24 12:30:32 PM,37.44,88.41,,,,,
483,09/13/24 01:30:32 PM,29.87,88.74,,,,,
484,09/13/24 02:30:32 PM,30.33,88.05,,,,,
485,09/13/24 03:30:32 PM,30.05,88.02,,,,,
486,09/13/24 04:30:32 PM,33.24,88.12,,,,,
487,09/13/24 05:30:32 PM,33.73,88.05,,,,,
488,09/13/24 06:30:32 PM,30.11,88.05,,,,,
489,09/13/24 07:30:32 PM,17.35,87.94,,,,,
490,09/13/24 08:30:32 PM,2.13,87.87,,,,,
491,09/13/24 09:30:32 PM,0.28,87.91,,,,,
492,09/13/24 10:30:32 PM,0.04,87.94,,,,,
493,09/13/24 11:30:32 PM,0.02,87.98,,,,,
494,09/14/24 12:30:32 AM,0.02,87.98,,,,,
495,09/14/24 01:30:32 AM,0.01,88.20,,,,,
496,09/14/24 02:30:32 AM,0.01,88.38,,,,,
497,09/14/24 03:30:32 AM,0.01,87.94,,,,,
498,09/14/24 04:30:32 AM,0.01,87.73,,,,,
499,09/14/24 05:30:32 AM,0.01,87.69,,,,,
500,09/14/24 06:30:32 AM,0.01,87.66,,,,,
501,09/14/24 07:30:32 AM,0.00,87.58,,,,,
502,09/14/24 08:30:32 AM,0.35,87.55,,,,,
503,09/14/24 09:30:32 AM,10.12,87.66,,,,,
504,09/14/24 10:30:32 AM,28.27,87.80,,,,,
505,09/14/24 11:30:32 AM,33.85,87.98,,,,,
506,09/14/24 12:30:32 PM,31.69,88.23,,,,,
507,09/14/24 01:30:32 PM,32.01,88.41,,,,,
508,09/14/24 02:30:32 PM,32.48,88.59,,,,,
509,09/14/24 03:30:32 PM,34.86,88.45,,,,,
510,09/14/24 04:30:32 PM,37.85,87.58,,,,,
511,09/14/24 05:30:32 PM,37.06,87.55,,,,,
512,09/14/24 06:30:32 PM,31.20,87.69,,,,,
513,09/14/24 07:30:32 PM,15.76,87.80,,,,,
514,09/14/24 08:30:32 PM,2.20,87.84,,,,,
515,09/14/24 09:30:32 PM,0.50,88.05,,,,,
516,09/14/24 10:30:32 PM,0.05,87.91,,,,,
517,09/14/24 11:30:32 PM,0.03,87.69,,,,,
518,09/15/24 12:30:32 AM,0.02,87.37,,,,,
519,09/15/24 01:30:32 AM,0.01,87.69,,,,,
520,09/15/24 02:30:32 AM,0.01,87.94,,,,,
521,09/15/24 03:30:32 AM,0.01,88.12,,,,,
522,09/15/24 04:30:32 AM,0.01,87.76,,,,,
523,09/15/24 05:30:32 AM,0.00,87.69,,,,,
524,09/15/24 06:30:32 AM,0.00,87.58,,,,,
525,09/15/24 07:30:32 AM,0.00,87.58,,,,,
526,09/15/24 08:30:32 AM,0.09,87.58,,,,,
527,09/15/24 09:30:32 AM,8.45,87.66,,,,,
528,09/15/24 10:30:32 AM,26.95,87.87,,,,,
529,09/15/24 11:30:32 AM,32.04,88.05,,,,,
530,09/15/24 12:30:32 PM,29.76,88.12,,,,,
531,09/15/24 01:30:32 PM,28.16,88.38,,,,,
532,09/15/24 02:30:32 PM,29.99,88.59,,,,,
533,09/15/24 03:30:32 PM,32.80,88.70,,,,,
534,09/15/24 04:30:32 PM,36.34,88.52,,,,,
535,09/15/24 05:30:32 PM,35.19,88.27,,,,,
536,09/15/24 06:30:32 PM,27.76,87.87,,,,,
537,09/15/24 07:30:32 PM,10.98,88.12,,,,,
538,09/15/24 08:30:32 PM,1.37,88.12,,,,,
539,09/15/24 09:30:32 PM,0.13,88.09,,,,,
540,09/15/24 10:30:32 PM,0.05,88.23,,,,,
541,09/15/24 11:30:32 PM,0.03,88.12,,,,,
542,09/16/24 12:30:32 AM,0.02,87.40,,,,,
543,09/16/24 01:30:32 AM,0.01,87.51,,,,,
544,09/16/24 02:30:32 AM,0.01,87.48,,,,,
545,09/16/24 03:30:32 AM,0.00,87.69,,,,,
546,09/16/24 04:30:32 AM,0.01,87.84,,,,,
547,09/16/24 05:30:32 AM,0.00,87.76,,,,,
548,09/16/24 06:30:32 AM,0.00,87.44,,,,,
549,09/16/24 07:30:32 AM,0.00,87.04,,,,,
550,09/16/24 08:30:32 AM,0.13,86.97,,,,,
551,09/16/24 09:30:32 AM,9.26,86.90,,,,,
552,09/16/24 10:30:32 AM,23.39,87.37,,,,,
553,09/16/24 11:30:32 AM,29.66,87.37,,,,,
554,09/16/24 12:30:32 PM,28.96,87.80,,,,,
555,09/16/24 01:30:32 PM,27.55,88.09,,,,,
556,09/16/24 02:30:32 PM,30.79,88.34,,,,,
557,09/16/24 03:30:32 PM,37.19,88.34,,,,,
558,09/16/24 04:30:32 PM,-888.88,88.23,,,,,
559,09/16/24 05:30:32 PM,-888.88,88.05,,,,,
560,09/16/24 06:30:32 PM,26.76,87.87,,,,,
561,09/16/24 07:30:32 PM,7.79,87.80,,,,,
562,09/16/24 08:30:32 PM,0.37,87.69,,,,,
563,09/16/24 09:30:32 PM,0.13,87.69,,,,,
564,09/16/24 10:30:32 PM,0.05,87.69,,,,,
565,09/16/24 11:30:32 PM,0.03,87.73,,,,,
566,09/17/24 12:30:32 AM,0.02,87.55,,,,,
567,09/17/24 01:30:32 AM,0.01,87.48,,,,,
568,09/17/24 02:30:32 AM,0.01,87.55,,,,,
569,09/17/24 03:30:32 AM,0.01,87.73,,,,,
570,09/17/24 04:30:32 AM,0.00,87.98,,,,,
571,09/17/24 05:30:32 AM,0.00,87.55,,,,,
572,09/17/24 06:30:32 AM,0.00,87.44,,,,,
573,09/17/24 07:30:32 AM,0.00,87.44,,,,,
574,09/17/24 08:30:32 AM,0.14,87.44,,,,,
575,09/17/24 09:30:32 AM,4.87,87.51,,,,,
576,09/17/24 10:30:32 AM,22.76,87.69,,,,,
577,09/17/24 11:30:32 AM,26.80,87.84,,,,,
578,09/17/24 12:30:32 PM,28.83,88.09,,,,,
579,09/17/24 01:30:32 PM,24.21,88.05,,,,,
580,09/17/24 02:30:32 PM,30.72,88.74,,,,,
581,09/17/24 03:30:32 PM,36.36,88.70,,,,,
582,09/17/24 04:30:32 PM,-888.88,88.30,,,,,
583,09/17/24 05:30:32 PM,37.61,88.16,,,,,
584,09/17/24 06:30:32 PM,25.72,88.05,,,,,
585,09/17/24 07:30:32 PM,6.31,87.91,,,,,
586,09/17/24 08:30:32 PM,0.35,87.80,,,,,
587,09/17/24 09:30:32 PM,0.12,87.76,,,,,
588,09/17/24 10:30:32 PM,0.05,87.73,,,,,
589,09/17/24 11:30:32 PM,0.02,87.87,,,,,
590,09/18/24 12:30:32 AM,0.02,87.87,,,,,
591,09/18/24 01:30:32 AM,0.02,87.62,,,,,
592,09/18/24 02:30:32 AM,0.01,87.58,,,,,
593,09/18/24 03:30:32 AM,0.01,87.66,,,,,
594,09/18/24 04:30:32 AM,0.01,87.76,,,,,
595,09/18/24 05:30:32 AM,0.01,88.05,,,,,
596,09/18/24 06:30:32 AM,0.00,87.87,,,,,
597,09/18/24 07:30:32 AM,0.00,87.55,,,,,
598,09/18/24 08:30:32 AM,0.05,87.51,,,,,
599,09/18/24 09:30:32 AM,5.39,87.48,,,,,
600,09/18/24 10:30:32 AM,21.52,87.66,,,,,
601,09/18/24 11:30:32 AM,27.67,87.80,,,,,
602,09/18/24 12:30:32 PM,28.50,88.12,,,,,
603,09/18/24 01:30:32 PM,29.42,88.27,,,,,
604,09/18/24 02:30:32 PM,32.42,88.48,,,,,
605,09/18/24 03:30:32 PM,38.84,88.56,,,,,
606,09/18/24 04:30:32 PM,-888.88,88.48,,,,,
607,09/18/24 05:30:32 PM,-888.88,88.16,,,,,
608,09/18/24 06:30:32 PM,27.45,87.98,,,,,
609,09/18/24 07:30:32 PM,6.03,87.84,,,,,
610,09/18/24 08:30:32 PM,0.36,87.87,,,,,
611,09/18/24 09:30:32 PM,0.13,87.84,,,,,
612,09/18/24 10:30:32 PM,0.05,87.84,,,,,
613,09/18/24 11:30:32 PM,0.02,87.94,,,,,
614,09/19/24 12:30:32 AM,0.02,87.94,,,,,
615,09/19/24 01:30:32 AM,0.01,87.76,,,,,
616,09/19/24 02:30:32 AM,0.01,87.98,,,,,
617,09/19/24 03:30:32 AM,0.01,88.05,,,,,
618,09/19/24 04:30:32 AM,0.01,87.94,,,,,
619,09/19/24 05:30:32 AM,0.00,87.87,,,,,
620,09/19/24 06:30:32 AM,0.00,87.84,,,,,
621,09/19/24 07:30:32 AM,0.00,87.66,,,,,
622,09/19/24 08:30:32 AM,0.12,87.62,,,,,
623,09/19/24 09:30:32 AM,4.76,87.66,,,,,
624,09/19/24 10:30:32 AM,16.38,87.73,,,,,
625,09/19/24 11:30:32 AM,22.61,87.80,,,,,
626,09/19/24 12:30:32 PM,21.98,87.91,,,,,
627,09/19/24 01:30:32 PM,27.88,87.98,,,,,
628,09/19/24 02:30:32 PM,34.52,88.20,,,,,
629,09/19/24 03:30:32 PM,-888.88,88.34,,,,,
630,09/19/24 04:30:32 PM,-888.88,88.41,,,,,
631,09/19/24 05:30:32 PM,37.03,88.45,,,,,
632,09/19/24 06:30:32 PM,23.60,88.38,,,,,
633,09/19/24 07:30:32 PM,4.06,88.27,,,,,
634,09/19/24 08:30:32 PM,0.35,88.20,,,,,
635,09/19/24 09:30:32 PM,0.14,88.12,,,,,
636,09/19/24 10:30:32 PM,0.05,88.02,,,,,
637,09/19/24 11:30:32 PM,0.03,87.94,,,,,
638,09/20/24 12:30:32 AM,0.02,87.87,,,,,
639,09/20/24 01:30:32 AM,0.01,87.91,,,,,
640,09/20/24 02:30:32 AM,0.01,87.87,,,,,
641,09/20/24 03:30:32 AM,0.00,87.84,,,,,
642,09/20/24 04:30:32 AM,0.01,87.80,,,,,
643,09/20/24 05:30:32 AM,0.00,87.76,,,,,
644,09/20/24 06:30:32 AM,0.00,87.73,,,,,
645,09/20/24 07:30:32 AM,0.00,87.66,,,,,
646,09/20/24 08:30:32 AM,0.30,87.62,,,,,
647,09/20/24 09:30:32 AM,7.59,87.33,,,,,
648,09/20/24 10:30:32 AM,16.54,87.58,,,,,
649,09/20/24 11:30:32 AM,23.87,87.91,,,,,
650,09/20/24 12:30:32 PM,28.48,88.05,,,,,
651,09/20/24 01:30:32 PM,30.67,88.23,,,,,
652,09/20/24 02:30:32 PM,36.59,88.41,,,,,
653,09/20/24 03:30:32 PM,39.10,88.45,,,,,
654,09/20/24 04:30:32 PM,-888.88,88.74,,,,,
655,09/20/24 05:30:32 PM,34.94,88.84,,,,,
656,09/20/24 06:30:32 PM,15.37,88.92,,,,,
657,09/20/24 07:30:32 PM,0.66,88.92,,,,,
658,09/20/24 08:30:32 PM,0.24,88.81,,,,,
659,09/20/24 09:30:32 PM,0.08,88.23,,,,,
660,09/20/24 10:30:32 PM,0.03,88.23,,,,,
661,09/20/24 11:30:32 PM,0.02,88.16,,,,,
662,09/21/24 12:30:32 AM,0.01,88.09,,,,,
663,09/21/24 01:30:32 AM,0.01,88.09,,,,,
664,09/21/24 02:30:32 AM,0.01,87.98,,,,,
665,09/21/24 03:30:32 AM,0.00,87.84,,,,,
666,09/21/24 04:30:32 AM,0.00,87.91,,,,,
667,09/21/24 05:30:32 AM,0.00,88.02,,,,,
668,09/21/24 06:30:32 AM,0.00,87.91,,,,,
669,09/21/24 07:30:32 AM,0.00,87.80,,,,,
670,09/21/24 08:30:32 AM,0.04,87.76,,,,,
671,09/21/24 09:30:32 AM,3.26,87.87,,,,,
672,09/21/24 10:30:32 AM,18.34,87.87,,,,,
673,09/21/24 11:30:32 AM,26.83,88.09,,,,,
674,09/21/24 12:30:32 PM,21.70,88.02,,,,,
675,09/21/24 01:30:32 PM,31.55,88.34,,,,,
676,09/21/24 02:30:32 PM,19.51,88.20,,,,,
677,09/21/24 03:30:32 PM,13.00,88.34,,,,,
678,09/21/24 04:30:32 PM,22.13,88.59,,,,,
679,09/21/24 05:30:32 PM,16.15,88.45,,,,,
680,09/21/24 06:30:32 PM,8.02,88.34,,,,,
681,09/21/24 07:30:32 PM,0.50,88.05,,,,,
682,09/21/24 08:30:32 PM,0.17,87.94,,,,,
683,09/21/24 09:30:32 PM,0.05,87.87,,,,,
684,09/21/24 10:30:32 PM,0.02,87.91,,,,,
685,09/21/24 11:30:32 PM,0.01,87.84,,,,,
686,09/22/24 12:30:32 AM,0.01,87.80,,,,,
687,09/22/24 01:30:32 AM,0.01,87.87,,,,,
688,09/22/24 02:30:32 AM,0.01,87.76,,,,,
689,09/22/24 03:30:32 AM,0.00,87.55,,,,,
690,09/22/24 04:30:32 AM,0.00,87.51,,,,,
691,09/22/24 05:30:32 AM,0.00,87.51,,,,,
692,09/22/24 06:30:32 AM,0.00,87.51,,,,,
693,09/22/24 07:30:32 AM,0.00,87.40,,,,,
694,09/22/24 08:30:32 AM,0.09,87.30,,,,,
695,09/22/24 09:30:32 AM,5.21,87.33,,,,,
696,09/22/24 10:30:32 AM,3.87,86.90,,,,,
697,09/22/24 11:30:32 AM,1.48,87.26,,,,,
698,09/22/24 12:30:32 PM,7.93,86.90,,,,,
699,09/22/24 01:30:32 PM,24.88,87.26,,,,,
700,09/22/24 02:30:32 PM,27.01,87.15,,,,,
701,09/22/24 03:30:32 PM,-888.88,87.33,,,,,
702,09/22/24 04:30:32 PM,28.25,87.30,,,,,
703,09/22/24 05:30:32 PM,28.76,87.58,,,,,
704,09/22/24 06:30:32 PM,11.06,87.55,,,,,
705,09/22/24 07:30:32 PM,0.51,87.48,,,,,
706,09/22/24 08:30:32 PM,0.21,87.44,,,,,
707,09/22/24 09:30:32 PM,0.07,87.40,,,,,
708,09/22/24 10:30:32 PM,0.03,87.40,,,,,
709,09/22/24 11:30:32 PM,0.02,87.40,,,,,
710,09/23/24 12:30:32 AM,0.01,87.33,,,,,
711,09/23/24 01:30:32 AM,0.00,87.30,,,,,
712,09/23/24 02:30:32 AM,0.00,87.33,,,,,
713,09/23/24 03:30:32 AM,0.00,87.30,,,,,
714,09/23/24 04:30:32 AM,0.00,87.26,,,,,
715,09/23/24 05:30:32 AM,0.00,87.19,,,,,
716,09/23/24 06:30:32 AM,0.00,86.86,,,,,
717,09/23/24 07:30:32 AM,0.00,86.76,,,,,
718,09/23/24 08:30:32 AM,0.03,86.54,,,,,
719,09/23/24 09:30:32 AM,0.50,86.54,,,,,
720,09/23/24 10:30:32 AM,1.05,86.50,,,,,
721,09/23/24 11:30:32 AM,14.28,86.79,,,,,
722,09/23/24 12:30:32 PM,22.37,86.86,,,,,
723,09/23/24 01:30:32 PM,26.38,87.69,,,,,
724,09/23/24 02:30:32 PM,32.76,87.98,,,,,
725,09/23/24 03:30:32 PM,-888.88,87.94,,,,,
726,09/23/24 04:30:32 PM,-888.88,87.55,,,,,
727,09/23/24 05:30:32 PM,26.79,87.55,,,,,
728,09/23/24 06:30:32 PM,16.63,87.48,,,,,
729,09/23/24 07:30:32 PM,0.71,87.51,,,,,
730,09/23/24 08:30:32 PM,0.27,87.58,,,,,
731,09/23/24 09:30:32 PM,0.09,87.80,,,,,
732,09/23/24 10:30:32 PM,0.03,87.91,,,,,
733,09/23/24 11:30:32 PM,0.02,87.69,,,,,
734,09/24/24 12:30:32 AM,0.01,87.37,,,,,
735,09/24/24 01:30:32 AM,0.01,87.37,,,,,
736,09/24/24 02:30:32 AM,0.00,87.55,,,,,
737,09/24/24 03:30:32 AM,0.00,87.40,,,,,
738,09/24/24 04:30:32 AM,0.00,87.37,,,,,
739,09/24/24 05:30:32 AM,0.00,87.33,,,,,
740,09/24/24 06:30:32 AM,0.00,87.22,,,,,
741,09/24/24 07:30:32 AM,0.00,86.94,,,,,
742,09/24/24 08:30:32 AM,0.11,86.94,,,,,
743,09/24/24 09:30:32 AM,1.39,87.08,,,,,
744,09/24/24 10:30:32 AM,7.29,87.22,,,,,
745,09/24/24 11:30:32 AM,16.48,86.76,,,,,
746,09/24/24 12:30:32 PM,21.02,87.33,,,,,
747,09/24/24 01:30:32 PM,28.43,87.66,,,,,
748,09/24/24 02:30:32 PM,-888.88,87.69,,,,,
749,09/24/24 03:30:32 PM,-888.88,87.62,,,,,
750,09/24/24 04:30:32 PM,-888.88,87.58,,,,,
751,09/24/24 05:30:32 PM,34.16,87.58,,,,,
752,09/24/24 06:30:32 PM,20.54,87.58,,,,,
753,09/24/24 07:30:32 PM,3.31,87.76,,,,,
754,09/24/24 08:30:32 PM,0.35,87.84,,,,,
755,09/24/24 09:30:32 PM,0.13,88.02,,,,,
756,09/24/24 10:30:32 PM,0.05,88.09,,,,,
757,09/24/24 11:30:32 PM,0.02,88.05,,,,,
758,09/25/24 12:30:32 AM,0.01,88.09,,,,,
759,09/25/24 01:30:32 AM,0.01,88.12,,,,,
760,09/25/24 02:30:32 AM,0.00,87.62,,,,,
761,09/25/24 03:30:32 AM,0.00,87.30,,,,,
762,09/25/24 04:30:32 AM,0.01,87.22,,,,,
763,09/25/24 05:30:32 AM,0.00,87.22,,,,,
764,09/25/24 06:30:32 AM,0.00,87.19,,,,,
765,09/25/24 07:30:32 AM,0.00,87.15,,,,,
766,09/25/24 08:30:32 AM,0.03,87.04,,,,,
767,09/25/24 09:30:32 AM,3.35,87.15,,,,,
768,09/25/24 10:30:32 AM,12.21,87.30,,,,,
769,09/25/24 11:30:32 AM,18.42,87.40,,,,,
770,09/25/24 12:30:32 PM,20.35,87.58,,,,,
771,09/25/24 01:30:32 PM,25.35,87.73,,,,,
772,09/25/24 02:30:32 PM,32.37,87.94,,,,,
773,09/25/24 03:30:32 PM,37.09,88.05,,,,,
774,09/25/24 04:30:32 PM,38.72,88.09,,,,,
775,09/25/24 05:30:32 PM,31.24,87.87,,,,,
776,09/25/24 06:30:32 PM,16.53,87.87,,,,,
777,09/25/24 07:30:32 PM,1.69,87.94,,,,,
778,09/25/24 08:30:32 PM,0.30,87.80,,,,,
779,09/25/24 09:30:32 PM,0.11,88.09,,,,,
780,09/25/24 10:30:32 PM,0.04,88.34,,,,,
781,09/25/24 11:30:32 PM,0.02,88.30,,,,,
782,09/26/24 12:30:32 AM,0.02,88.23,,,,,
783,09/26/24 01:30:32 AM,0.01,88.02,,,,,
784,09/26/24 02:30:32 AM,0.00,87.84,,,,,
785,09/26/24 03:30:32 AM,0.00,87.84,,,,,
786,09/26/24 04:30:32 AM,0.00,87.84,,,,,
787,09/26/24 05:30:32 AM,0.00,87.66,,,,,
788,09/26/24 06:30:32 AM,0.00,87.44,,,,,
789,09/26/24 07:30:32 AM,0.00,87.73,,,,,
790,09/26/24 08:30:32 AM,0.01,87.69,,,,,
791,09/26/24 09:30:32 AM,0.59,87.51,,,,,
792,09/26/24 10:30:32 AM,2.16,87.40,,,,,
793,09/26/24 11:30:32 AM,7.80,87.48,,,,,
794,09/26/24 12:30:32 PM,14.84,87.62,,,,,
795,09/26/24 01:30:32 PM,22.27,87.73,,,,,
796,09/26/24 02:30:32 PM,28.58,87.84,,,,,
797,09/26/24 03:30:32 PM,35.17,87.48,,,,,
798,09/26/24 04:30:32 PM,36.09,87.33,,,,,
799,09/26/24 05:30:32 PM,28.21,87.26,,,,,
800,09/26/24 06:30:32 PM,14.80,87.22,,,,,
801,09/26/24 07:30:32 PM,1.44,87.22,,,,,
802,09/26/24 08:30:32 PM,0.29,87.26,,,,,
803,09/26/24 09:30:32 PM,0.10,87.33,,,,,
804,09/26/24 10:30:32 PM,0.03,87.48,,,,,
805,09/26/24 11:30:32 PM,0.01,87.58,,,,,
806,09/27/24 12:30:32 AM,0.01,87.98,,,,,
807,09/27/24 01:30:32 AM,0.01,87.94,,,,,
808,09/27/24 02:30:32 AM,0.01,87.98,,,,,
809,09/27/24 03:30:32 AM,0.00,87.33,,,,,
810,09/27/24 04:30:32 AM,0.00,87.19,,,,,
811,09/27/24 05:30:32 AM,0.00,87.15,,,,,
812,09/27/24 06:30:32 AM,0.00,87.08,,,,,
813,09/27/24 07:30:32 AM,0.00,87.12,,,,,
814,09/27/24 08:30:32 AM,0.00,87.04,,,,,
815,09/27/24 09:30:32 AM,0.25,87.12,,,,,
816,09/27/24 10:30:32 AM,0.59,87.15,,,,,
817,09/27/24 11:30:32 AM,2.80,87.30,,,,,
818,09/27/24 12:30:32 PM,7.53,87.40,,,,,
819,09/27/24 01:30:32 PM,14.60,87.55,,,,,
820,09/27/24 02:30:32 PM,14.03,87.58,,,,,
821,09/27/24 03:30:32 PM,5.37,87.62,,,,,
822,09/27/24 04:30:32 PM,11.42,87.69,,,,,
823,09/27/24 05:30:32 PM,4.28,87.55,,,,,
824,09/27/24 06:30:32 PM,0.46,87.51,,,,,
825,09/27/24 07:30:32 PM,0.23,87.51,,,,,
826,09/27/24 08:30:32 PM,0.07,87.58,,,,,
827,09/27/24 09:30:32 PM,0.02,87.66,,,,,
828,09/27/24 10:30:32 PM,0.00,87.73,,,,,
829,09/27/24 11:30:32 PM,0.01,87.91,,,,,
830,09/28/24 12:30:32 AM,0.01,87.73,,,,,
831,09/28/24 01:30:32 AM,0.01,87.62,,,,,
832,09/28/24 02:30:32 AM,0.01,87.66,,,,,
833,09/28/24 03:30:32 AM,0.01,87.55,,,,,
834,09/28/24 04:30:32 AM,0.00,87.58,,,,,
835,09/28/24 05:30:32 AM,0.00,87.22,,,,,
836,09/28/24 06:30:32 AM,0.00,87.22,,,,,
837,09/28/24 07:30:32 AM,0.00,87.22,,,,,
838,09/28/24 08:30:32 AM,0.07,87.26,,,,,
839,09/28/24 09:30:32 AM,1.32,87.40,,,,,
840,09/28/24 10:30:32 AM,5.30,87.40,,,,,
841,09/28/24 11:30:32 AM,7.87,87.55,,,,,
842,09/28/24 12:30:32 PM,3.50,87.51,,,,,
843,09/28/24 01:30:32 PM,0.37,87.48,,,,,
844,09/28/24 02:30:32 PM,14.81,87.73,,,,,
845,09/28/24 03:30:32 PM,26.20,87.76,,,,,
846,09/28/24 04:30:32 PM,29.65,87.22,,,,,
847,09/28/24 05:30:32 PM,25.74,87.22,,,,,
848,09/28/24 06:30:32 PM,13.10,87.22,,,,,
849,09/28/24 07:30:32 PM,0.94,87.22,,,,,
850,09/28/24 08:30:32 PM,0.27,87.22,,,,,
851,09/28/24 09:30:32 PM,0.09,87.26,,,,,
852,09/28/24 10:30:32 PM,0.03,87.33,,,,,
853,09/28/24 11:30:32 PM,0.02,87.40,,,,,
854,09/29/24 12:30:32 AM,0.01,87.58,,,,,
855,09/29/24 01:30:32 AM,0.01,87.73,,,,,
856,09/29/24 02:30:32 AM,0.00,87.73,,,,,
857,09/29/24 03:30:32 AM,0.00,87.58,,,,,
858,09/29/24 04:30:32 AM,0.00,87.62,,,,,
859,09/29/24 05:30:32 AM,0.00,87.44,,,,,
860,09/29/24 06:30:32 AM,0.00,87.48,,,,,
861,09/29/24 07:30:32 AM,0.00,87.40,,,,,
862,09/29/24 08:30:32 AM,0.07,87.58,,,,,
863,09/29/24 09:30:32 AM,2.01,87.87,,,,,
864,09/29/24 10:30:32 AM,2.41,87.91,,,,,
865,09/29/24 11:30:32 AM,7.19,87.87,,,,,
866,09/29/24 12:30:32 PM,13.98,88.05,,,,,
867,09/29/24 01:30:32 PM,17.02,88.16,,,,,
868,09/29/24 02:30:32 PM,22.74,88.20,,,,,
869,09/29/24 03:30:32 PM,28.26,88.41,,,,,
870,09/29/24 04:30:32 PM,27.52,87.84,,,,,
871,09/29/24 05:30:32 PM,24.80,87.30,,,,,
872,09/29/24 06:30:32 PM,12.67,87.40,,,,,
873,09/29/24 07:30:32 PM,0.77,87.40,,,,,
874,09/29/24 08:30:32 PM,0.25,87.40,,,,,
875,09/29/24 09:30:32 PM,0.07,87.37,,,,,
876,09/29/24 10:30:32 PM,0.02,87.40,,,,,
877,09/29/24 11:30:32 PM,0.01,87.44,,,,,
878,09/30/24 12:30:32 AM,0.01,87.62,,,,,
879,09/30/24 01:30:32 AM,0.00,87.94,,,,,
880,09/30/24 02:30:32 AM,0.00,87.58,,,,,
881,09/30/24 03:30:32 AM,0.00,87.44,,,,,
882,09/30/24 04:30:32 AM,0.00,87.33,,,,,
883,09/30/24 05:30:32 AM,0.00,87.22,,,,,
884,09/30/24 06:30:32 AM,0.00,87.30,,,,,
885,09/30/24 07:30:32 AM,0.00,87.30,,,,,
886,09/30/24 08:30:32 AM,0.04,87.33,,,,,
887,09/30/24 09:30:32 AM,0.42,87.40,,,,,
888,09/30/24 10:30:32 AM,2.49,87.44,,,,,
889,09/30/24 11:30:32 AM,6.66,87.51,,,,,
890,09/30/24 12:30:32 PM,7.25,87.80,,,,,
891,09/30/24 01:30:32 PM,15.26,88.20,,,,,
892,09/30/24 02:30:32 PM,16.91,88.23,,,,,
893,09/30/24 03:30:32 PM,18.58,88.34,,,,,
894,09/30/24 04:30:32 PM,21.48,88.48,,,,,
895,09/30/24 05:30:32 PM,14.43,87.69,,,,,
896,09/30/24 06:30:32 PM,9.35,87.55,,,,,
897,09/30/24 07:30:32 PM,0.81,87.44,,,,,
898,09/30/24 08:30:32 PM,0.27,87.51,,,,,
899,09/30/24 09:30:32 PM,0.10,87.58,,,,,
900,09/30/24 10:30:32 PM,0.04,87.62,,,,,
901,09/30/24 11:30:32 PM,0.01,87.44,,,,,
902,10/01/24 12:30:32 AM,0.00,87.40,,,,,
903,10/01/24 01:30:32 AM,0.00,87.37,,,,,
904,10/01/24 02:30:32 AM,0.00,87.40,,,,,
905,10/01/24 03:30:32 AM,0.00,87.37,,,,,
906,10/01/24 04:30:32 AM,0.00,87.37,,,,,
907,10/01/24 05:30:32 AM,0.00,87.40,,,,,
908,10/01/24 06:30:32 AM,0.00,87.33,,,,,
909,10/01/24 07:30:32 AM,0.00,87.33,,,,,
910,10/01/24 08:30:32 AM,0.02,87.33,,,,,
911,10/01/24 09:30:32 AM,0.30,87.40,,,,,
