"Plot Title: 21909585"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909585, SEN S/N: 21909585)","Temp, °F (LGR S/N: 21909585, SEN S/N: 21909585)","Expired Sensor Cap (LGR S/N: 21909585)","New Sensor Cap (LGR S/N: 21909585)","Coupler Attached (LGR S/N: 21909585)","Coupler Detached (LGR S/N: 21909585)","Stopped (LGR S/N: 21909585)","End Of File (LGR S/N: 21909585)"
438,09/10/24 04:57:10 PM,7.91,87.37,,,,,,
439,09/10/24 05:57:10 PM,7.36,87.40,,,,,,
440,09/10/24 06:57:10 PM,5.64,87.33,,,,,,
441,09/10/24 07:57:10 PM,4.18,87.19,,,,,,
442,09/10/24 08:57:10 PM,4.26,87.15,,,,,,
443,09/10/24 09:57:10 PM,4.01,87.15,,,,,,
444,09/10/24 10:57:10 PM,3.42,87.30,,,,,,
445,09/10/24 11:57:10 PM,2.84,87.37,,,,,,
446,09/11/24 12:57:10 AM,2.80,87.48,,,,,,
447,09/11/24 01:57:10 AM,3.32,87.55,,,,,,
448,09/11/24 02:57:10 AM,3.56,87.55,,,,,,
449,09/11/24 03:57:10 AM,3.57,87.40,,,,,,
450,09/11/24 04:57:10 AM,3.64,87.30,,,,,,
451,09/11/24 05:57:10 AM,3.78,87.33,,,,,,
452,09/11/24 06:57:10 AM,3.37,87.51,,,,,,
453,09/11/24 07:57:10 AM,4.07,87.26,,,,,,
454,09/11/24 08:57:10 AM,5.40,87.15,,,,,,
455,09/11/24 09:57:10 AM,5.64,87.15,,,,,,
456,09/11/24 10:57:10 AM,6.17,87.12,,,,,,
457,09/11/24 11:57:10 AM,8.01,87.12,,,,,,
458,09/11/24 12:57:10 PM,8.10,87.15,,,,,,
459,09/11/24 01:57:10 PM,8.21,87.19,,,,,,
460,09/11/24 02:57:10 PM,8.84,87.26,,,,,,
461,09/11/24 03:57:10 PM,8.27,87.26,,,,,,
462,09/11/24 04:57:10 PM,8.17,87.19,,,,,,
463,09/11/24 05:57:10 PM,7.45,87.01,,,,,,
464,09/11/24 06:57:10 PM,6.26,87.04,,,,,,
465,09/11/24 07:57:10 PM,4.83,87.04,,,,,,
466,09/11/24 08:57:10 PM,4.58,86.90,,,,,,
467,09/11/24 09:57:10 PM,3.88,87.01,,,,,,
468,09/11/24 10:57:10 PM,3.54,87.01,,,,,,
469,09/11/24 11:57:10 PM,3.55,87.40,,,,,,
470,09/12/24 12:57:10 AM,3.97,87.55,,,,,,
471,09/12/24 01:57:10 AM,4.70,87.33,,,,,,
472,09/12/24 02:57:10 AM,4.48,87.30,,,,,,
473,09/12/24 03:57:10 AM,4.59,87.26,,,,,,
474,09/12/24 04:57:10 AM,4.44,87.30,,,,,,
475,09/12/24 05:57:10 AM,4.49,87.26,,,,,,
476,09/12/24 06:57:10 AM,4.37,87.22,,,,,,
477,09/12/24 07:57:10 AM,4.22,87.19,,,,,,
478,09/12/24 08:57:10 AM,5.19,87.22,,,,,,
479,09/12/24 09:57:10 AM,7.26,87.30,,,,,,
480,09/12/24 10:57:10 AM,9.03,87.37,,,,,,
481,09/12/24 11:57:10 AM,9.07,87.40,,,,,,
482,09/12/24 12:57:10 PM,8.75,87.30,,,,,,
483,09/12/24 01:57:10 PM,8.89,87.22,,,,,,
484,09/12/24 02:57:10 PM,8.97,87.12,,,,,,
485,09/12/24 03:57:10 PM,8.82,87.19,,,,,,
486,09/12/24 04:57:10 PM,8.92,87.19,,,,,,
487,09/12/24 05:57:10 PM,7.70,87.12,,,,,,
488,09/12/24 06:57:10 PM,6.30,87.04,,,,,,
489,09/12/24 07:57:10 PM,4.66,87.12,,,,,,
490,09/12/24 08:57:10 PM,4.14,87.22,,,,,,
491,09/12/24 09:57:10 PM,3.97,87.40,,,,,,
492,09/12/24 10:57:10 PM,4.11,87.40,,,,,,
493,09/12/24 11:57:10 PM,4.57,87.40,,,,,,
494,09/13/24 12:57:10 AM,4.36,87.44,,,,,,
495,09/13/24 01:57:10 AM,3.96,87.48,,,,,,
496,09/13/24 02:57:10 AM,4.47,87.30,,,,,,
497,09/13/24 03:57:10 AM,4.84,87.22,,,,,,
498,09/13/24 04:57:10 AM,4.68,87.15,,,,,,
499,09/13/24 05:57:10 AM,4.65,87.12,,,,,,
500,09/13/24 06:57:10 AM,4.37,87.12,,,,,,
501,09/13/24 07:57:10 AM,3.84,87.12,,,,,,
502,09/13/24 08:57:10 AM,4.91,87.22,,,,,,
503,09/13/24 09:57:10 AM,6.76,87.22,,,,,,
504,09/13/24 10:57:10 AM,7.71,87.33,,,,,,
505,09/13/24 11:57:10 AM,8.26,87.40,,,,,,
506,09/13/24 12:57:10 PM,8.49,87.44,,,,,,
507,09/13/24 01:57:10 PM,8.39,87.44,,,,,,
508,09/13/24 02:57:10 PM,8.21,87.22,,,,,,
509,09/13/24 03:57:10 PM,7.99,87.19,,,,,,
510,09/13/24 04:57:10 PM,7.75,87.48,,,,,,
511,09/13/24 05:57:10 PM,6.94,88.23,,,,,,
512,09/13/24 06:57:10 PM,6.22,88.02,,,,,,
513,09/13/24 07:57:10 PM,4.98,87.76,,,,,,
514,09/13/24 08:57:10 PM,4.90,87.76,,,,,,
515,09/13/24 09:57:10 PM,5.05,87.73,,,,,,
516,09/13/24 10:57:10 PM,4.62,87.73,,,,,,
517,09/13/24 11:57:10 PM,4.48,87.55,,,,,,
518,09/14/24 12:57:10 AM,4.03,87.62,,,,,,
519,09/14/24 01:57:10 AM,3.96,87.66,,,,,,
520,09/14/24 02:57:10 AM,3.65,87.66,,,,,,
521,09/14/24 03:57:10 AM,3.98,87.58,,,,,,
522,09/14/24 04:57:10 AM,4.54,87.51,,,,,,
523,09/14/24 05:57:10 AM,4.54,87.44,,,,,,
524,09/14/24 06:57:10 AM,4.56,87.37,,,,,,
525,09/14/24 07:57:10 AM,4.37,87.37,,,,,,
526,09/14/24 08:57:10 AM,5.42,87.44,,,,,,
527,09/14/24 09:57:10 AM,8.06,87.48,,,,,,
528,09/14/24 10:57:10 AM,9.21,87.44,,,,,,
529,09/14/24 11:57:10 AM,9.22,87.55,,,,,,
530,09/14/24 12:57:10 PM,8.67,87.69,,,,,,
531,09/14/24 01:57:10 PM,9.09,87.91,,,,,,
532,09/14/24 02:57:10 PM,8.48,87.76,,,,,,
533,09/14/24 03:57:10 PM,8.56,87.58,,,,,,
534,09/14/24 04:57:10 PM,8.25,87.62,,,,,,
535,09/14/24 05:57:10 PM,7.35,87.44,,,,,,
536,09/14/24 06:57:10 PM,6.17,87.44,,,,,,
537,09/14/24 07:57:10 PM,4.66,87.44,,,,,,
538,09/14/24 08:57:10 PM,4.37,87.87,,,,,,
539,09/14/24 09:57:10 PM,4.62,88.02,,,,,,
540,09/14/24 10:57:10 PM,4.26,87.87,,,,,,
541,09/14/24 11:57:10 PM,4.59,87.94,,,,,,
542,09/15/24 12:57:10 AM,3.86,87.91,,,,,,
543,09/15/24 01:57:10 AM,3.68,87.87,,,,,,
544,09/15/24 02:57:10 AM,3.55,87.80,,,,,,
545,09/15/24 03:57:10 AM,4.49,87.80,,,,,,
546,09/15/24 04:57:10 AM,4.50,87.62,,,,,,
547,09/15/24 05:57:10 AM,4.61,87.58,,,,,,
548,09/15/24 06:57:10 AM,4.42,87.51,,,,,,
549,09/15/24 07:57:10 AM,4.73,87.51,,,,,,
550,09/15/24 08:57:10 AM,6.33,87.48,,,,,,
551,09/15/24 09:57:10 AM,7.96,87.55,,,,,,
552,09/15/24 10:57:10 AM,10.39,87.55,,,,,,
553,09/15/24 11:57:10 AM,11.11,87.69,,,,,,
554,09/15/24 12:57:10 PM,10.35,87.87,,,,,,
555,09/15/24 01:57:10 PM,10.01,88.12,,,,,,
556,09/15/24 02:57:10 PM,9.49,87.87,,,,,,
557,09/15/24 03:57:10 PM,9.38,87.58,,,,,,
558,09/15/24 04:57:10 PM,8.91,87.44,,,,,,
559,09/15/24 05:57:10 PM,8.09,87.33,,,,,,
560,09/15/24 06:57:10 PM,6.85,87.22,,,,,,
561,09/15/24 07:57:10 PM,5.33,87.76,,,,,,
562,09/15/24 08:57:10 PM,4.86,87.80,,,,,,
563,09/15/24 09:57:10 PM,4.39,87.84,,,,,,
564,09/15/24 10:57:10 PM,4.72,87.84,,,,,,
565,09/15/24 11:57:10 PM,4.11,87.66,,,,,,
566,09/16/24 12:57:10 AM,4.42,87.76,,,,,,
567,09/16/24 01:57:10 AM,4.56,87.76,,,,,,
568,09/16/24 02:57:10 AM,4.09,87.73,,,,,,
569,09/16/24 03:57:10 AM,4.58,87.69,,,,,,
570,09/16/24 04:57:10 AM,4.89,87.66,,,,,,
571,09/16/24 05:57:10 AM,5.13,87.04,,,,,,
572,09/16/24 06:57:10 AM,5.21,86.58,,,,,,
573,09/16/24 07:57:10 AM,5.11,86.61,,,,,,
574,09/16/24 08:57:10 AM,6.68,86.79,,,,,,
575,09/16/24 09:57:10 AM,8.55,86.79,,,,,,
576,09/16/24 10:57:10 AM,10.11,86.90,,,,,,
577,09/16/24 11:57:10 AM,10.20,87.33,,,,,,
578,09/16/24 12:57:10 PM,9.29,87.37,,,,,,
579,09/16/24 01:57:10 PM,9.57,87.73,,,,,,
580,09/16/24 02:57:10 PM,8.89,87.76,,,,,,
581,09/16/24 03:57:10 PM,8.35,88.05,,,,,,
582,09/16/24 04:57:10 PM,8.20,87.98,,,,,,
583,09/16/24 05:57:10 PM,7.70,87.91,,,,,,
584,09/16/24 06:57:10 PM,6.78,87.84,,,,,,
585,09/16/24 07:57:10 PM,5.59,87.80,,,,,,
586,09/16/24 08:57:10 PM,5.37,87.76,,,,,,
587,09/16/24 09:57:10 PM,5.22,87.76,,,,,,
588,09/16/24 10:57:10 PM,5.05,87.73,,,,,,
589,09/16/24 11:57:10 PM,4.43,87.55,,,,,,
590,09/17/24 12:57:10 AM,4.18,87.62,,,,,,
591,09/17/24 01:57:10 AM,4.21,87.62,,,,,,
592,09/17/24 02:57:10 AM,4.61,87.62,,,,,,
593,09/17/24 03:57:10 AM,4.65,87.62,,,,,,
594,09/17/24 04:57:10 AM,4.31,87.58,,,,,,
595,09/17/24 05:57:10 AM,4.52,87.58,,,,,,
596,09/17/24 06:57:10 AM,4.92,87.55,,,,,,
597,09/17/24 07:57:10 AM,5.24,87.48,,,,,,
598,09/17/24 08:57:10 AM,6.34,87.48,,,,,,
599,09/17/24 09:57:10 AM,7.65,87.51,,,,,,
600,09/17/24 10:57:10 AM,8.42,87.58,,,,,,
601,09/17/24 11:57:10 AM,8.92,87.69,,,,,,
602,09/17/24 12:57:10 PM,9.18,87.80,,,,,,
603,09/17/24 01:57:10 PM,9.31,87.98,,,,,,
604,09/17/24 02:57:10 PM,9.29,88.05,,,,,,
605,09/17/24 03:57:10 PM,9.02,88.20,,,,,,
606,09/17/24 04:57:10 PM,8.83,88.20,,,,,,
607,09/17/24 05:57:10 PM,7.67,87.94,,,,,,
608,09/17/24 06:57:10 PM,6.44,87.91,,,,,,
609,09/17/24 07:57:10 PM,5.50,87.91,,,,,,
610,09/17/24 08:57:10 PM,5.46,87.84,,,,,,
611,09/17/24 09:57:10 PM,5.26,87.73,,,,,,
612,09/17/24 10:57:10 PM,5.45,87.69,,,,,,
613,09/17/24 11:57:10 PM,5.26,87.62,,,,,,
614,09/18/24 12:57:10 AM,4.95,87.58,,,,,,
615,09/18/24 01:57:10 AM,4.86,87.62,,,,,,
616,09/18/24 02:57:10 AM,4.73,87.58,,,,,,
617,09/18/24 03:57:10 AM,4.79,87.58,,,,,,
618,09/18/24 04:57:10 AM,4.75,87.58,,,,,,
619,09/18/24 05:57:10 AM,4.91,87.58,,,,,,
620,09/18/24 06:57:10 AM,4.87,87.48,,,,,,
621,09/18/24 07:57:10 AM,4.84,87.44,,,,,,
622,09/18/24 08:57:10 AM,5.85,87.40,,,,,,
623,09/18/24 09:57:10 AM,7.32,87.48,,,,,,
624,09/18/24 10:57:10 AM,9.38,87.55,,,,,,
625,09/18/24 11:57:10 AM,9.53,87.69,,,,,,
626,09/18/24 12:57:10 PM,9.39,87.84,,,,,,
627,09/18/24 01:57:10 PM,9.59,87.98,,,,,,
628,09/18/24 02:57:10 PM,9.33,87.94,,,,,,
629,09/18/24 03:57:10 PM,9.19,88.02,,,,,,
630,09/18/24 04:57:10 PM,8.54,87.98,,,,,,
631,09/18/24 05:57:10 PM,7.43,87.73,,,,,,
632,09/18/24 06:57:10 PM,6.37,87.55,,,,,,
633,09/18/24 07:57:10 PM,5.41,87.51,,,,,,
634,09/18/24 08:57:10 PM,5.29,87.51,,,,,,
635,09/18/24 09:57:10 PM,5.28,87.62,,,,,,
636,09/18/24 10:57:10 PM,5.49,87.66,,,,,,
637,09/18/24 11:57:10 PM,5.42,87.58,,,,,,
638,09/19/24 12:57:10 AM,5.10,87.55,,,,,,
639,09/19/24 01:57:10 AM,4.76,87.48,,,,,,
640,09/19/24 02:57:10 AM,4.68,87.44,,,,,,
641,09/19/24 03:57:10 AM,5.05,87.44,,,,,,
642,09/19/24 04:57:10 AM,5.09,87.44,,,,,,
643,09/19/24 05:57:10 AM,5.11,87.48,,,,,,
644,09/19/24 06:57:10 AM,5.19,87.44,,,,,,
645,09/19/24 07:57:10 AM,5.33,87.40,,,,,,
646,09/19/24 08:57:10 AM,6.65,87.40,,,,,,
647,09/19/24 09:57:10 AM,8.00,87.44,,,,,,
648,09/19/24 10:57:10 AM,9.30,87.22,,,,,,
649,09/19/24 11:57:10 AM,8.49,87.55,,,,,,
650,09/19/24 12:57:10 PM,9.39,87.73,,,,,,
651,09/19/24 01:57:10 PM,8.83,87.87,,,,,,
652,09/19/24 02:57:10 PM,8.40,87.91,,,,,,
653,09/19/24 03:57:10 PM,8.30,88.05,,,,,,
654,09/19/24 04:57:10 PM,8.35,88.09,,,,,,
655,09/19/24 05:57:10 PM,7.63,88.05,,,,,,
656,09/19/24 06:57:10 PM,6.75,87.94,,,,,,
657,09/19/24 07:57:10 PM,5.80,87.94,,,,,,
658,09/19/24 08:57:10 PM,5.67,87.87,,,,,,
659,09/19/24 09:57:10 PM,5.44,87.87,,,,,,
660,09/19/24 10:57:10 PM,5.31,87.87,,,,,,
661,09/19/24 11:57:10 PM,5.31,87.80,,,,,,
662,09/20/24 12:57:10 AM,5.52,87.76,,,,,,
663,09/20/24 01:57:10 AM,5.17,87.73,,,,,,
664,09/20/24 02:57:10 AM,5.40,87.69,,,,,,
665,09/20/24 03:57:10 AM,4.80,87.62,,,,,,
666,09/20/24 04:57:10 AM,4.15,87.48,,,,,,
667,09/20/24 05:57:10 AM,4.17,87.51,,,,,,
668,09/20/24 06:57:10 AM,3.70,87.44,,,,,,
669,09/20/24 07:57:10 AM,4.94,87.44,,,,,,
670,09/20/24 08:57:10 AM,6.80,87.51,,,,,,
671,09/20/24 09:57:10 AM,7.52,87.44,,,,,,
672,09/20/24 10:57:10 AM,9.49,87.48,,,,,,
673,09/20/24 11:57:10 AM,9.75,87.62,,,,,,
674,09/20/24 12:57:10 PM,9.26,87.76,,,,,,
675,09/20/24 01:57:10 PM,9.72,87.91,,,,,,
676,09/20/24 02:57:10 PM,9.29,88.02,,,,,,
677,09/20/24 03:57:10 PM,9.56,88.30,,,,,,
678,09/20/24 04:57:10 PM,9.53,88.59,,,,,,
679,09/20/24 05:57:10 PM,7.32,88.59,,,,,,
680,09/20/24 06:57:10 PM,6.29,88.56,,,,,,
681,09/20/24 07:57:10 PM,5.26,88.41,,,,,,
682,09/20/24 08:57:10 PM,5.15,88.27,,,,,,
683,09/20/24 09:57:10 PM,5.13,88.38,,,,,,
684,09/20/24 10:57:10 PM,5.30,87.94,,,,,,
685,09/20/24 11:57:10 PM,4.92,88.05,,,,,,
686,09/21/24 12:57:10 AM,5.36,88.12,,,,,,
687,09/21/24 01:57:10 AM,5.45,88.05,,,,,,
688,09/21/24 02:57:10 AM,5.24,87.87,,,,,,
689,09/21/24 03:57:10 AM,4.93,87.66,,,,,,
690,09/21/24 04:57:10 AM,5.02,87.80,,,,,,
691,09/21/24 05:57:10 AM,5.41,87.94,,,,,,
692,09/21/24 06:57:10 AM,4.07,87.94,,,,,,
693,09/21/24 07:57:10 AM,3.78,87.87,,,,,,
694,09/21/24 08:57:10 AM,4.20,87.73,,,,,,
695,09/21/24 09:57:10 AM,5.68,87.76,,,,,,
696,09/21/24 10:57:10 AM,6.42,87.87,,,,,,
697,09/21/24 11:57:10 AM,5.54,87.91,,,,,,
698,09/21/24 12:57:10 PM,6.38,87.98,,,,,,
699,09/21/24 01:57:10 PM,6.29,88.02,,,,,,
700,09/21/24 02:57:10 PM,5.67,88.05,,,,,,
701,09/21/24 03:57:10 PM,6.44,88.23,,,,,,
702,09/21/24 04:57:10 PM,5.82,88.20,,,,,,
703,09/21/24 05:57:10 PM,5.32,88.09,,,,,,
704,09/21/24 06:57:10 PM,4.96,88.09,,,,,,
705,09/21/24 07:57:10 PM,4.58,88.02,,,,,,
706,09/21/24 08:57:10 PM,4.70,88.02,,,,,,
707,09/21/24 09:57:10 PM,3.84,88.16,,,,,,
708,09/21/24 10:57:10 PM,5.55,88.09,,,,,,
709,09/21/24 11:57:10 PM,4.21,87.91,,,,,,
710,09/22/24 12:57:10 AM,5.10,87.87,,,,,,
711,09/22/24 01:57:10 AM,5.05,87.87,,,,,,
712,09/22/24 02:57:10 AM,4.53,87.87,,,,,,
713,09/22/24 03:57:10 AM,4.53,87.87,,,,,,
714,09/22/24 04:57:10 AM,4.38,87.91,,,,,,
715,09/22/24 05:57:10 AM,3.79,87.69,,,,,,
716,09/22/24 06:57:10 AM,3.96,87.66,,,,,,
717,09/22/24 07:57:10 AM,3.92,87.66,,,,,,
718,09/22/24 08:57:10 AM,4.79,87.73,,,,,,
719,09/22/24 09:57:10 AM,6.24,87.69,,,,,,
720,09/22/24 10:57:10 AM,5.45,87.66,,,,,,
721,09/22/24 11:57:10 AM,5.88,87.62,,,,,,
722,09/22/24 12:57:10 PM,6.93,87.62,,,,,,
723,09/22/24 01:57:10 PM,8.56,87.91,,,,,,
724,09/22/24 02:57:10 PM,8.53,87.91,,,,,,
725,09/22/24 03:57:10 PM,7.80,87.94,,,,,,
726,09/22/24 04:57:10 PM,7.84,87.98,,,,,,
727,09/22/24 05:57:10 PM,7.16,87.91,,,,,,
728,09/22/24 06:57:10 PM,6.03,87.84,,,,,,
729,09/22/24 07:57:10 PM,5.42,87.84,,,,,,
730,09/22/24 08:57:10 PM,5.46,87.73,,,,,,
731,09/22/24 09:57:10 PM,5.33,87.62,,,,,,
732,09/22/24 10:57:10 PM,5.29,87.58,,,,,,
733,09/22/24 11:57:10 PM,5.21,87.58,,,,,,
734,09/23/24 12:57:10 AM,5.40,87.51,,,,,,
735,09/23/24 01:57:10 AM,5.36,87.51,,,,,,
736,09/23/24 02:57:10 AM,5.30,87.48,,,,,,
737,09/23/24 03:57:10 AM,5.44,87.44,,,,,,
738,09/23/24 04:57:10 AM,5.37,87.37,,,,,,
739,09/23/24 05:57:10 AM,5.56,87.30,,,,,,
740,09/23/24 06:57:10 AM,5.14,87.30,,,,,,
741,09/23/24 07:57:10 AM,5.11,87.22,,,,,,
742,09/23/24 08:57:10 AM,5.64,87.15,,,,,,
743,09/23/24 09:57:10 AM,5.93,86.97,,,,,,
744,09/23/24 10:57:10 AM,8.62,87.04,,,,,,
745,09/23/24 11:57:10 AM,8.17,87.26,,,,,,
746,09/23/24 12:57:10 PM,8.11,87.44,,,,,,
747,09/23/24 01:57:10 PM,9.11,87.51,,,,,,
748,09/23/24 02:57:10 PM,8.48,87.51,,,,,,
749,09/23/24 03:57:10 PM,8.77,87.58,,,,,,
750,09/23/24 04:57:10 PM,7.09,87.48,,,,,,
751,09/23/24 05:57:10 PM,7.53,87.48,,,,,,
752,09/23/24 06:57:10 PM,6.19,87.37,,,,,,
753,09/23/24 07:57:10 PM,4.79,87.30,,,,,,
754,09/23/24 08:57:10 PM,4.75,87.26,,,,,,
755,09/23/24 09:57:10 PM,4.95,87.30,,,,,,
756,09/23/24 10:57:10 PM,4.63,87.30,,,,,,
757,09/23/24 11:57:10 PM,4.03,87.33,,,,,,
758,09/24/24 12:57:10 AM,4.03,87.30,,,,,,
759,09/24/24 01:57:10 AM,4.84,87.19,,,,,,
760,09/24/24 02:57:10 AM,5.07,87.19,,,,,,
761,09/24/24 03:57:10 AM,4.77,87.19,,,,,,
762,09/24/24 04:57:10 AM,5.03,87.19,,,,,,
763,09/24/24 05:57:10 AM,5.32,87.19,,,,,,
764,09/24/24 06:57:10 AM,4.89,87.08,,,,,,
765,09/24/24 07:57:10 AM,4.95,87.01,,,,,,
766,09/24/24 08:57:10 AM,6.15,86.97,,,,,,
767,09/24/24 09:57:10 AM,6.61,86.86,,,,,,
768,09/24/24 10:57:10 AM,8.10,86.97,,,,,,
769,09/24/24 11:57:10 AM,8.27,87.08,,,,,,
770,09/24/24 12:57:10 PM,8.28,87.19,,,,,,
771,09/24/24 01:57:10 PM,8.45,87.22,,,,,,
772,09/24/24 02:57:10 PM,8.46,87.30,,,,,,
773,09/24/24 03:57:10 PM,8.70,87.40,,,,,,
774,09/24/24 04:57:10 PM,8.60,87.40,,,,,,
775,09/24/24 05:57:10 PM,8.05,87.37,,,,,,
776,09/24/24 06:57:10 PM,7.28,87.33,,,,,,
777,09/24/24 07:57:10 PM,5.85,87.33,,,,,,
778,09/24/24 08:57:10 PM,5.54,87.26,,,,,,
779,09/24/24 09:57:10 PM,5.46,87.19,,,,,,
780,09/24/24 10:57:10 PM,5.33,87.15,,,,,,
781,09/24/24 11:57:10 PM,5.50,87.15,,,,,,
782,09/25/24 12:57:10 AM,5.33,87.15,,,,,,
783,09/25/24 01:57:10 AM,5.50,87.12,,,,,,
784,09/25/24 02:57:10 AM,5.70,87.19,,,,,,
785,09/25/24 03:57:10 AM,5.80,87.15,,,,,,
786,09/25/24 04:57:10 AM,5.83,87.19,,,,,,
787,09/25/24 05:57:10 AM,5.02,87.15,,,,,,
788,09/25/24 06:57:10 AM,5.78,87.15,,,,,,
789,09/25/24 07:57:10 AM,5.54,87.15,,,,,,
790,09/25/24 08:57:10 AM,6.62,87.12,,,,,,
791,09/25/24 09:57:10 AM,8.06,87.19,,,,,,
792,09/25/24 10:57:10 AM,9.50,87.22,,,,,,
793,09/25/24 11:57:10 AM,8.66,87.04,,,,,,
794,09/25/24 12:57:10 PM,8.93,87.19,,,,,,
795,09/25/24 01:57:10 PM,9.17,87.26,,,,,,
796,09/25/24 02:57:10 PM,8.92,87.30,,,,,,
797,09/25/24 03:57:10 PM,8.95,87.26,,,,,,
798,09/25/24 04:57:10 PM,8.57,87.33,,,,,,
799,09/25/24 05:57:10 PM,7.71,87.26,,,,,,
800,09/25/24 06:57:10 PM,6.81,87.33,,,,,,
801,09/25/24 07:57:10 PM,5.50,87.30,,,,,,
802,09/25/24 08:57:10 PM,5.33,87.26,,,,,,
803,09/25/24 09:57:10 PM,3.92,87.22,,,,,,
804,09/25/24 10:57:10 PM,4.29,87.08,,,,,,
805,09/25/24 11:57:10 PM,4.21,87.15,,,,,,
806,09/26/24 12:57:10 AM,5.13,87.08,,,,,,
807,09/26/24 01:57:10 AM,5.33,87.01,,,,,,
808,09/26/24 02:57:10 AM,5.21,87.01,,,,,,
809,09/26/24 03:57:10 AM,5.40,86.97,,,,,,
810,09/26/24 04:57:10 AM,5.18,86.97,,,,,,
811,09/26/24 05:57:10 AM,5.08,87.01,,,,,,
812,09/26/24 06:57:10 AM,3.51,87.01,,,,,,
813,09/26/24 07:57:10 AM,3.97,87.04,,,,,,
814,09/26/24 08:57:10 AM,4.45,87.04,,,,,,
815,09/26/24 09:57:10 AM,5.27,87.08,,,,,,
816,09/26/24 10:57:10 AM,5.58,87.12,,,,,,
817,09/26/24 11:57:10 AM,6.39,87.19,,,,,,
818,09/26/24 12:57:10 PM,6.33,87.22,,,,,,
819,09/26/24 01:57:10 PM,6.69,87.26,,,,,,
820,09/26/24 02:57:10 PM,6.54,87.26,,,,,,
821,09/26/24 03:57:10 PM,6.34,87.30,,,,,,
822,09/26/24 04:57:10 PM,7.50,87.22,,,,,,
823,09/26/24 05:57:10 PM,5.69,87.08,,,,,,
824,09/26/24 06:57:10 PM,5.32,87.04,,,,,,
825,09/26/24 07:57:10 PM,4.57,87.01,,,,,,
826,09/26/24 08:57:10 PM,3.53,87.04,,,,,,
827,09/26/24 09:57:10 PM,3.37,87.08,,,,,,
828,09/26/24 10:57:10 PM,3.18,87.04,,,,,,
829,09/26/24 11:57:10 PM,2.98,87.08,,,,,,
830,09/27/24 12:57:10 AM,3.82,87.08,,,,,,
831,09/27/24 01:57:10 AM,3.56,87.04,,,,,,
832,09/27/24 02:57:10 AM,4.59,87.04,,,,,,
833,09/27/24 03:57:10 AM,4.21,87.01,,,,,,
834,09/27/24 04:57:10 AM,4.66,87.04,,,,,,
835,09/27/24 05:57:10 AM,3.54,87.08,,,,,,
836,09/27/24 06:57:10 AM,4.28,87.12,,,,,,
837,09/27/24 07:57:10 AM,3.44,87.08,,,,,,
838,09/27/24 08:57:10 AM,3.44,87.08,,,,,,
839,09/27/24 09:57:10 AM,4.34,87.15,,,,,,
840,09/27/24 10:57:10 AM,4.20,87.15,,,,,,
841,09/27/24 11:57:10 AM,4.70,87.22,,,,,,
842,09/27/24 12:57:10 PM,5.56,87.33,,,,,,
843,09/27/24 01:57:10 PM,5.30,87.30,,,,,,
844,09/27/24 02:57:10 PM,6.31,87.33,,,,,,
845,09/27/24 03:57:10 PM,6.41,87.33,,,,,,
846,09/27/24 04:57:10 PM,6.40,87.30,,,,,,
847,09/27/24 05:57:10 PM,5.40,87.22,,,,,,
848,09/27/24 06:57:10 PM,4.66,87.22,,,,,,
849,09/27/24 07:57:10 PM,3.90,87.19,,,,,,
850,09/27/24 08:57:10 PM,3.59,87.22,,,,,,
851,09/27/24 09:57:10 PM,4.52,87.26,,,,,,
852,09/27/24 10:57:10 PM,4.43,87.30,,,,,,
853,09/27/24 11:57:10 PM,3.89,87.30,,,,,,
854,09/28/24 12:57:10 AM,3.65,87.19,,,,,,
855,09/28/24 01:57:10 AM,4.22,87.08,,,,,,
856,09/28/24 02:57:10 AM,5.10,87.01,,,,,,
857,09/28/24 03:57:10 AM,4.83,87.01,,,,,,
858,09/28/24 04:57:10 AM,4.90,87.01,,,,,,
859,09/28/24 05:57:10 AM,4.81,87.04,,,,,,
860,09/28/24 06:57:10 AM,3.70,87.04,,,,,,
861,09/28/24 07:57:10 AM,3.27,87.04,,,,,,
862,09/28/24 08:57:10 AM,4.09,87.04,,,,,,
863,09/28/24 09:57:10 AM,4.63,87.12,,,,,,
864,09/28/24 10:57:10 AM,5.20,87.15,,,,,,
865,09/28/24 11:57:10 AM,5.44,87.15,,,,,,
866,09/28/24 12:57:10 PM,5.07,87.12,,,,,,
867,09/28/24 01:57:10 PM,5.73,87.15,,,,,,
868,09/28/24 02:57:10 PM,7.23,87.26,,,,,,
869,09/28/24 03:57:10 PM,5.79,87.30,,,,,,
870,09/28/24 04:57:10 PM,7.06,87.30,,,,,,
871,09/28/24 05:57:10 PM,5.93,87.22,,,,,,
872,09/28/24 06:57:10 PM,5.19,87.15,,,,,,
873,09/28/24 07:57:10 PM,4.22,87.22,,,,,,
874,09/28/24 08:57:10 PM,3.59,87.30,,,,,,
875,09/28/24 09:57:10 PM,3.96,87.30,,,,,,
876,09/28/24 10:57:10 PM,3.97,87.33,,,,,,
877,09/28/24 11:57:10 PM,3.73,87.37,,,,,,
878,09/29/24 12:57:10 AM,2.72,87.37,,,,,,
879,09/29/24 01:57:10 AM,2.52,87.40,,,,,,
880,09/29/24 02:57:10 AM,2.41,87.44,,,,,,
881,09/29/24 03:57:10 AM,3.15,87.40,,,,,,
