"Plot Title: 21909587"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21909587, SEN S/N: 21909587)","Temp, °F (LGR S/N: 21909587, SEN S/N: 21909587)","Coupler Detached (LGR S/N: 21909587)","Coupler Attached (LGR S/N: 21909587)","Host Connected (LGR S/N: 21909587)","Stopped (LGR S/N: 21909587)","End Of File (LGR S/N: 21909587)"
1808,07/03/24 04:31:45 PM,8.20,86.61,,,,,
1809,07/03/24 05:31:45 PM,7.97,86.58,,,,,
1810,07/03/24 06:31:45 PM,7.01,86.68,,,,,
1811,07/03/24 07:31:45 PM,5.68,86.97,,,,,
1812,07/03/24 08:31:45 PM,4.08,86.68,,,,,
1813,07/03/24 09:31:45 PM,4.02,86.61,,,,,
1814,07/03/24 10:31:45 PM,3.85,86.32,,,,,
1815,07/03/24 11:31:45 PM,4.06,86.40,,,,,
1816,07/04/24 12:31:45 AM,3.79,86.29,,,,,
1817,07/04/24 01:31:45 AM,3.66,86.11,,,,,
1818,07/04/24 02:31:45 AM,3.41,86.04,,,,,
1819,07/04/24 03:31:45 AM,3.34,85.96,,,,,
1820,07/04/24 04:31:45 AM,3.15,85.89,,,,,
1821,07/04/24 05:31:45 AM,3.11,85.82,,,,,
1822,07/04/24 06:31:45 AM,3.06,85.68,,,,,
1823,07/04/24 07:31:45 AM,2.97,85.53,,,,,
1824,07/04/24 08:31:45 AM,3.07,85.64,,,,,
1825,07/04/24 09:31:45 AM,4.23,85.89,,,,,
1826,07/04/24 10:31:45 AM,5.00,86.18,,,,,
1827,07/04/24 11:31:45 AM,5.50,86.32,,,,,
1828,07/04/24 12:31:45 PM,5.79,86.50,,,,,
1829,07/04/24 01:31:45 PM,6.20,86.58,,,,,
1830,07/04/24 02:31:45 PM,6.35,86.76,,,,,
1831,07/04/24 03:31:45 PM,6.69,86.97,,,,,
1832,07/04/24 04:31:45 PM,6.91,87.15,,,,,
1833,07/04/24 05:31:45 PM,8.12,87.51,,,,,
1834,07/04/24 06:31:45 PM,7.24,87.22,,,,,
1835,07/04/24 07:31:45 PM,5.24,87.48,,,,,
1836,07/04/24 08:31:45 PM,4.79,87.30,,,,,
1837,07/04/24 09:31:45 PM,3.90,86.72,,,,,
1838,07/04/24 10:31:45 PM,3.87,86.58,,,,,
1839,07/04/24 11:31:45 PM,4.47,86.47,,,,,
1840,07/05/24 12:31:45 AM,4.32,86.47,,,,,
1841,07/05/24 01:31:45 AM,3.83,86.43,,,,,
1842,07/05/24 02:31:45 AM,3.58,86.36,,,,,
1843,07/05/24 03:31:45 AM,3.60,86.22,,,,,
1844,07/05/24 04:31:45 AM,3.38,86.18,,,,,
1845,07/05/24 05:31:45 AM,3.39,86.14,,,,,
1846,07/05/24 06:31:45 AM,3.06,86.07,,,,,
1847,07/05/24 07:31:45 AM,2.92,86.07,,,,,
1848,07/05/24 08:31:45 AM,3.53,86.14,,,,,
1849,07/05/24 09:31:45 AM,3.67,86.11,,,,,
1850,07/05/24 10:31:45 AM,4.58,85.60,,,,,
1851,07/05/24 11:31:45 AM,5.66,85.82,,,,,
1852,07/05/24 12:31:45 PM,5.97,86.18,,,,,
1853,07/05/24 01:31:45 PM,5.48,86.61,,,,,
1854,07/05/24 02:31:45 PM,5.49,87.12,,,,,
1855,07/05/24 03:31:45 PM,6.14,87.62,,,,,
1856,07/05/24 04:31:45 PM,6.17,87.80,,,,,
1857,07/05/24 05:31:45 PM,6.44,87.80,,,,,
1858,07/05/24 06:31:45 PM,5.79,87.73,,,,,
1859,07/05/24 07:31:45 PM,4.61,87.66,,,,,
1860,07/05/24 08:31:45 PM,3.45,86.94,,,,,
1861,07/05/24 09:31:45 PM,2.88,86.43,,,,,
1862,07/05/24 10:31:45 PM,2.15,86.43,,,,,
1863,07/05/24 11:31:45 PM,0.84,86.54,,,,,
1864,07/06/24 12:31:45 AM,0.27,86.58,,,,,
1865,07/06/24 01:31:45 AM,0.82,86.47,,,,,
1866,07/06/24 02:31:45 AM,0.50,86.47,,,,,
1867,07/06/24 03:31:45 AM,0.67,86.47,,,,,
1868,07/06/24 04:31:45 AM,0.25,86.43,,,,,
1869,07/06/24 05:31:45 AM,0.15,86.40,,,,,
1870,07/06/24 06:31:45 AM,0.02,86.43,,,,,
1871,07/06/24 07:31:45 AM,0.01,86.43,,,,,
1872,07/06/24 08:31:45 AM,0.31,86.40,,,,,
1873,07/06/24 09:31:45 AM,3.16,86.58,,,,,
1874,07/06/24 10:31:45 AM,5.14,86.61,,,,,
1875,07/06/24 11:31:45 AM,7.26,86.76,,,,,
1876,07/06/24 12:31:45 PM,12.04,87.08,,,,,
1877,07/06/24 01:31:45 PM,12.95,87.01,,,,,
1878,07/06/24 02:31:45 PM,7.43,87.44,,,,,
1879,07/06/24 03:31:45 PM,8.89,87.69,,,,,
1880,07/06/24 04:31:45 PM,10.41,88.23,,,,,
1881,07/06/24 05:31:45 PM,9.02,87.91,,,,,
1882,07/06/24 06:31:45 PM,8.99,87.87,,,,,
1883,07/06/24 07:31:45 PM,6.61,87.22,,,,,
1884,07/06/24 08:31:45 PM,2.72,87.12,,,,,
1885,07/06/24 09:31:45 PM,1.93,87.12,,,,,
1886,07/06/24 10:31:45 PM,1.25,87.22,,,,,
1887,07/06/24 11:31:45 PM,1.98,87.08,,,,,
1888,07/07/24 12:31:45 AM,1.39,87.04,,,,,
1889,07/07/24 01:31:45 AM,1.24,87.08,,,,,
1890,07/07/24 02:31:45 AM,0.64,86.94,,,,,
1891,07/07/24 03:31:45 AM,1.02,87.01,,,,,
1892,07/07/24 04:31:45 AM,2.56,86.76,,,,,
1893,07/07/24 05:31:45 AM,1.61,86.68,,,,,
1894,07/07/24 06:31:45 AM,0.88,86.61,,,,,
1895,07/07/24 07:31:45 AM,1.42,86.58,,,,,
1896,07/07/24 08:31:45 AM,2.53,86.32,,,,,
1897,07/07/24 09:31:45 AM,3.11,86.32,,,,,
1898,07/07/24 10:31:45 AM,2.81,86.29,,,,,
1899,07/07/24 11:31:45 AM,2.55,86.25,,,,,
1900,07/07/24 12:31:45 PM,1.78,86.43,,,,,
1901,07/07/24 01:31:45 PM,3.22,86.40,,,,,
1902,07/07/24 02:31:45 PM,3.71,86.43,,,,,
1903,07/07/24 03:31:45 PM,4.91,86.54,,,,,
1904,07/07/24 04:31:45 PM,5.18,86.29,,,,,
1905,07/07/24 05:31:45 PM,6.22,86.22,,,,,
1906,07/07/24 06:31:45 PM,6.92,86.25,,,,,
1907,07/07/24 07:31:45 PM,5.04,86.22,,,,,
1908,07/07/24 08:31:45 PM,3.37,86.29,,,,,
1909,07/07/24 09:31:45 PM,2.57,86.18,,,,,
1910,07/07/24 10:31:45 PM,1.81,86.32,,,,,
1911,07/07/24 11:31:45 PM,1.95,86.50,,,,,
1912,07/08/24 12:31:45 AM,2.18,86.50,,,,,
1913,07/08/24 01:31:45 AM,1.67,86.50,,,,,
1914,07/08/24 02:31:45 AM,2.24,86.47,,,,,
1915,07/08/24 03:31:45 AM,2.24,86.47,,,,,
1916,07/08/24 04:31:45 AM,2.24,86.47,,,,,
1917,07/08/24 05:31:45 AM,1.79,86.43,,,,,
1918,07/08/24 06:31:45 AM,1.61,86.43,,,,,
1919,07/08/24 07:31:45 AM,1.01,86.36,,,,,
1920,07/08/24 08:31:45 AM,1.93,86.32,,,,,
1921,07/08/24 09:31:45 AM,3.21,86.40,,,,,
1922,07/08/24 10:31:45 AM,6.46,86.68,,,,,
1923,07/08/24 11:31:45 AM,4.38,86.76,,,,,
1924,07/08/24 12:31:45 PM,9.80,86.97,,,,,
1925,07/08/24 01:31:45 PM,9.26,86.86,,,,,
1926,07/08/24 02:31:45 PM,9.83,86.90,,,,,
1927,07/08/24 03:31:45 PM,10.82,86.97,,,,,
1928,07/08/24 04:31:45 PM,10.13,86.97,,,,,
1929,07/08/24 05:31:45 PM,10.02,86.94,,,,,
1930,07/08/24 06:31:45 PM,5.85,86.83,,,,,
1931,07/08/24 07:31:45 PM,4.85,86.61,,,,,
1932,07/08/24 08:31:45 PM,2.75,86.58,,,,,
1933,07/08/24 09:31:45 PM,2.39,86.43,,,,,
1934,07/08/24 10:31:45 PM,2.38,86.43,,,,,
1935,07/08/24 11:31:45 PM,2.40,86.43,,,,,
1936,07/09/24 12:31:45 AM,2.22,86.43,,,,,
1937,07/09/24 01:31:45 AM,2.21,86.43,,,,,
1938,07/09/24 02:31:45 AM,2.17,86.40,,,,,
1939,07/09/24 03:31:45 AM,2.12,86.36,,,,,
1940,07/09/24 04:31:45 AM,2.05,86.32,,,,,
1941,07/09/24 05:31:45 AM,1.76,86.32,,,,,
1942,07/09/24 06:31:45 AM,1.43,86.29,,,,,
1943,07/09/24 07:31:45 AM,1.25,86.29,,,,,
1944,07/09/24 08:31:45 AM,1.74,86.32,,,,,
1945,07/09/24 09:31:45 AM,3.50,86.36,,,,,
1946,07/09/24 10:31:45 AM,4.29,86.43,,,,,
1947,07/09/24 11:31:45 AM,6.07,86.61,,,,,
1948,07/09/24 12:31:45 PM,6.94,86.58,,,,,
1949,07/09/24 01:31:45 PM,8.79,86.65,,,,,
1950,07/09/24 02:31:45 PM,10.21,86.76,,,,,
1951,07/09/24 03:31:45 PM,6.44,86.58,,,,,
1952,07/09/24 04:31:45 PM,9.34,86.86,,,,,
1953,07/09/24 05:31:45 PM,8.26,86.65,,,,,
1954,07/09/24 06:31:45 PM,4.23,86.43,,,,,
1955,07/09/24 07:31:45 PM,3.48,86.47,,,,,
1956,07/09/24 08:31:45 PM,2.63,86.90,,,,,
1957,07/09/24 09:31:45 PM,2.44,86.79,,,,,
1958,07/09/24 10:31:45 PM,2.27,86.65,,,,,
1959,07/09/24 11:31:45 PM,2.34,86.61,,,,,
1960,07/10/24 12:31:45 AM,2.35,86.54,,,,,
1961,07/10/24 01:31:45 AM,2.19,86.43,,,,,
1962,07/10/24 02:31:45 AM,2.08,86.36,,,,,
1963,07/10/24 03:31:45 AM,1.91,86.29,,,,,
1964,07/10/24 04:31:45 AM,2.00,86.22,,,,,
1965,07/10/24 05:31:45 AM,1.80,86.07,,,,,
1966,07/10/24 06:31:45 AM,1.96,86.14,,,,,
1967,07/10/24 07:31:45 AM,1.68,86.14,,,,,
1968,07/10/24 08:31:45 AM,2.40,86.22,,,,,
1969,07/10/24 09:31:45 AM,4.02,86.32,,,,,
1970,07/10/24 10:31:45 AM,5.74,86.43,,,,,
1971,07/10/24 11:31:45 AM,6.80,86.43,,,,,
1972,07/10/24 12:31:45 PM,9.23,86.68,,,,,
1973,07/10/24 01:31:45 PM,8.74,86.58,,,,,
1974,07/10/24 02:31:45 PM,10.44,86.79,,,,,
1975,07/10/24 03:31:45 PM,7.50,86.86,,,,,
1976,07/10/24 04:31:45 PM,5.95,86.76,,,,,
1977,07/10/24 05:31:45 PM,7.05,86.76,,,,,
1978,07/10/24 06:31:45 PM,3.79,86.76,,,,,
1979,07/10/24 07:31:45 PM,2.88,86.54,,,,,
1980,07/10/24 08:31:45 PM,2.57,86.47,,,,,
1981,07/10/24 09:31:45 PM,2.37,86.22,,,,,
1982,07/10/24 10:31:45 PM,1.92,86.04,,,,,
1983,07/10/24 11:31:45 PM,1.84,86.14,,,,,
1984,07/11/24 12:31:45 AM,1.27,86.00,,,,,
1985,07/11/24 01:31:45 AM,1.60,86.00,,,,,
1986,07/11/24 02:31:45 AM,1.81,85.93,,,,,
1987,07/11/24 03:31:45 AM,2.07,86.00,,,,,
1988,07/11/24 04:31:45 AM,2.22,86.07,,,,,
1989,07/11/24 05:31:45 AM,1.62,85.96,,,,,
1990,07/11/24 06:31:45 AM,1.63,85.89,,,,,
1991,07/11/24 07:31:45 AM,1.16,85.86,,,,,
1992,07/11/24 08:31:45 AM,0.92,85.75,,,,,
1993,07/11/24 09:31:45 AM,1.59,85.89,,,,,
1994,07/11/24 10:31:45 AM,3.45,86.14,,,,,
1995,07/11/24 11:31:45 AM,5.76,86.32,,,,,
1996,07/11/24 12:31:45 PM,9.86,86.72,,,,,
1997,07/11/24 01:31:45 PM,10.78,86.97,,,,,
1998,07/11/24 02:31:45 PM,10.69,86.65,,,,,
1999,07/11/24 03:31:45 PM,11.07,86.61,,,,,
2000,07/11/24 04:31:45 PM,9.66,86.61,,,,,
2001,07/11/24 05:31:45 PM,8.56,86.61,,,,,
2002,07/11/24 06:31:45 PM,6.01,86.72,,,,,
2003,07/11/24 07:31:45 PM,4.84,86.79,,,,,
2004,07/11/24 08:31:45 PM,4.26,86.79,,,,,
2005,07/11/24 09:31:45 PM,4.10,86.72,,,,,
2006,07/11/24 10:31:45 PM,3.87,86.36,,,,,
2007,07/11/24 11:31:45 PM,3.05,86.32,,,,,
2008,07/12/24 12:31:45 AM,3.41,86.32,,,,,
2009,07/12/24 01:31:45 AM,3.61,86.29,,,,,
2010,07/12/24 02:31:45 AM,3.16,86.00,,,,,
2011,07/12/24 03:31:45 AM,2.80,85.93,,,,,
2012,07/12/24 04:31:45 AM,2.90,85.96,,,,,
2013,07/12/24 05:31:45 AM,2.28,86.00,,,,,
2014,07/12/24 06:31:45 AM,2.71,85.89,,,,,
2015,07/12/24 07:31:45 AM,2.68,85.93,,,,,
2016,07/12/24 08:31:45 AM,2.30,85.93,,,,,
2017,07/12/24 09:31:45 AM,2.52,85.82,,,,,
2018,07/12/24 10:31:45 AM,3.62,85.86,,,,,
2019,07/12/24 11:31:45 AM,3.71,86.04,,,,,
2020,07/12/24 12:31:45 PM,4.94,86.18,,,,,
2021,07/12/24 01:31:45 PM,6.66,86.36,,,,,
2022,07/12/24 02:31:45 PM,5.18,86.29,,,,,
2023,07/12/24 03:31:45 PM,4.99,86.29,,,,,
2024,07/12/24 04:31:45 PM,5.10,86.40,,,,,
2025,07/12/24 05:31:45 PM,5.17,86.43,,,,,
2026,07/12/24 06:31:45 PM,4.64,86.40,,,,,
2027,07/12/24 07:31:45 PM,4.83,86.76,,,,,
2028,07/12/24 08:31:45 PM,2.93,86.29,,,,,
2029,07/12/24 09:31:45 PM,3.25,86.40,,,,,
2030,07/12/24 10:31:45 PM,3.77,86.40,,,,,
2031,07/12/24 11:31:45 PM,3.28,86.04,,,,,
2032,07/13/24 12:31:45 AM,3.15,85.93,,,,,
2033,07/13/24 01:31:45 AM,3.04,85.89,,,,,
2034,07/13/24 02:31:45 AM,2.86,85.86,,,,,
2035,07/13/24 03:31:45 AM,2.99,85.86,,,,,
2036,07/13/24 04:31:45 AM,3.02,85.82,,,,,
2037,07/13/24 05:31:45 AM,3.04,85.75,,,,,
2038,07/13/24 06:31:45 AM,2.53,85.53,,,,,
2039,07/13/24 07:31:45 AM,2.43,85.57,,,,,
2040,07/13/24 08:31:45 AM,3.38,85.64,,,,,
2041,07/13/24 09:31:45 AM,4.01,85.57,,,,,
2042,07/13/24 10:31:45 AM,4.30,85.68,,,,,
2043,07/13/24 11:31:45 AM,5.84,85.93,,,,,
2044,07/13/24 12:31:45 PM,7.48,86.22,,,,,
2045,07/13/24 01:31:45 PM,8.54,86.43,,,,,
2046,07/13/24 02:31:45 PM,7.71,86.68,,,,,
2047,07/13/24 03:31:45 PM,7.95,86.76,,,,,
2048,07/13/24 04:31:45 PM,5.69,86.54,,,,,
2049,07/13/24 05:31:45 PM,5.66,86.58,,,,,
2050,07/13/24 06:31:45 PM,5.14,86.61,,,,,
2051,07/13/24 07:31:45 PM,4.18,86.32,,,,,
2052,07/13/24 08:31:45 PM,3.86,86.22,,,,,
2053,07/13/24 09:31:45 PM,3.76,86.04,,,,,
2054,07/13/24 10:31:45 PM,3.89,85.89,,,,,
2055,07/13/24 11:31:45 PM,3.92,85.86,,,,,
2056,07/14/24 12:31:45 AM,3.12,85.53,,,,,
2057,07/14/24 01:31:45 AM,2.55,85.35,,,,,
2058,07/14/24 02:31:45 AM,2.53,85.35,,,,,
2059,07/14/24 03:31:45 AM,2.57,85.28,,,,,
2060,07/14/24 04:31:45 AM,2.16,85.35,,,,,
2061,07/14/24 05:31:45 AM,2.27,85.42,,,,,
2062,07/14/24 06:31:45 AM,2.31,85.39,,,,,
2063,07/14/24 07:31:45 AM,1.11,85.42,,,,,
2064,07/14/24 08:31:45 AM,1.78,85.57,,,,,
2065,07/14/24 09:31:45 AM,3.79,85.89,,,,,
2066,07/14/24 10:31:45 AM,4.51,86.04,,,,,
2067,07/14/24 11:31:45 AM,5.88,86.07,,,,,
2068,07/14/24 12:31:45 PM,7.32,86.22,,,,,
2069,07/14/24 01:31:45 PM,6.35,86.11,,,,,
2070,07/14/24 02:31:45 PM,9.19,86.40,,,,,
2071,07/14/24 03:31:45 PM,10.50,86.72,,,,,
2072,07/14/24 04:31:45 PM,10.13,86.76,,,,,
2073,07/14/24 05:31:45 PM,9.57,86.61,,,,,
2074,07/14/24 06:31:45 PM,5.90,86.43,,,,,
2075,07/14/24 07:31:45 PM,2.58,86.40,,,,,
2076,07/14/24 08:31:45 PM,2.09,86.58,,,,,
2077,07/14/24 09:31:45 PM,1.72,86.61,,,,,
2078,07/14/24 10:31:45 PM,1.68,86.18,,,,,
2079,07/14/24 11:31:45 PM,1.69,86.25,,,,,
2080,07/15/24 12:31:45 AM,1.43,86.29,,,,,
2081,07/15/24 01:31:45 AM,1.21,86.11,,,,,
2082,07/15/24 02:31:45 AM,1.07,85.86,,,,,
2083,07/15/24 03:31:45 AM,0.77,85.78,,,,,
2084,07/15/24 04:31:45 AM,0.80,85.78,,,,,
2085,07/15/24 05:31:45 AM,0.97,85.82,,,,,
2086,07/15/24 06:31:45 AM,1.54,85.71,,,,,
2087,07/15/24 07:31:45 AM,1.36,85.64,,,,,
2088,07/15/24 08:31:45 AM,1.95,85.60,,,,,
2089,07/15/24 09:31:45 AM,2.88,85.75,,,,,
2090,07/15/24 10:31:45 AM,3.77,85.86,,,,,
2091,07/15/24 11:31:45 AM,3.11,85.78,,,,,
2092,07/15/24 12:31:45 PM,6.42,86.22,,,,,
2093,07/15/24 01:31:45 PM,11.20,86.68,,,,,
2094,07/15/24 02:31:45 PM,13.42,87.12,,,,,
2095,07/15/24 03:31:45 PM,14.65,87.33,,,,,
2096,07/15/24 04:31:45 PM,14.34,87.12,,,,,
2097,07/15/24 05:31:45 PM,12.45,86.83,,,,,
2098,07/15/24 06:31:45 PM,6.51,87.08,,,,,
2099,07/15/24 07:31:45 PM,3.09,87.37,,,,,
2100,07/15/24 08:31:45 PM,1.45,87.12,,,,,
2101,07/15/24 09:31:45 PM,1.10,86.79,,,,,
2102,07/15/24 10:31:45 PM,1.16,86.83,,,,,
2103,07/15/24 11:31:45 PM,1.15,86.50,,,,,
2104,07/16/24 12:31:45 AM,1.02,86.22,,,,,
2105,07/16/24 01:31:45 AM,0.78,86.07,,,,,
2106,07/16/24 02:31:45 AM,0.92,86.04,,,,,
2107,07/16/24 03:31:45 AM,0.68,85.96,,,,,
2108,07/16/24 04:31:45 AM,0.49,85.96,,,,,
2109,07/16/24 05:31:45 AM,0.49,86.04,,,,,
2110,07/16/24 06:31:45 AM,0.46,86.14,,,,,
2111,07/16/24 07:31:45 AM,0.42,86.14,,,,,
2112,07/16/24 08:31:45 AM,0.54,86.18,,,,,
2113,07/16/24 09:31:45 AM,3.82,86.32,,,,,
2114,07/16/24 10:31:45 AM,9.07,86.50,,,,,
2115,07/16/24 11:31:45 AM,9.28,86.68,,,,,
2116,07/16/24 12:31:45 PM,9.68,86.86,,,,,
2117,07/16/24 01:31:45 PM,8.54,87.48,,,,,
2118,07/16/24 02:31:45 PM,12.78,87.15,,,,,
2119,07/16/24 03:31:45 PM,11.84,87.48,,,,,
2120,07/16/24 04:31:45 PM,15.01,87.30,,,,,
2121,07/16/24 05:31:45 PM,12.61,87.15,,,,,
2122,07/16/24 06:31:45 PM,10.97,87.19,,,,,
2123,07/16/24 07:31:45 PM,5.00,87.04,,,,,
2124,07/16/24 08:31:45 PM,1.45,86.97,,,,,
2125,07/16/24 09:31:45 PM,1.13,86.61,,,,,
2126,07/16/24 10:31:45 PM,0.82,86.36,,,,,
2127,07/16/24 11:31:45 PM,0.77,86.36,,,,,
2128,07/17/24 12:31:45 AM,0.56,86.32,,,,,
2129,07/17/24 01:31:45 AM,0.46,86.29,,,,,
2130,07/17/24 02:31:45 AM,0.40,86.29,,,,,
2131,07/17/24 03:31:45 AM,0.67,86.22,,,,,
2132,07/17/24 04:31:45 AM,1.62,86.22,,,,,
2133,07/17/24 05:31:45 AM,1.42,86.22,,,,,
2134,07/17/24 06:31:45 AM,1.69,86.22,,,,,
2135,07/17/24 07:31:45 AM,0.66,86.25,,,,,
2136,07/17/24 08:31:45 AM,1.06,86.29,,,,,
2137,07/17/24 09:31:45 AM,1.69,86.29,,,,,
2138,07/17/24 10:31:45 AM,4.95,86.40,,,,,
2139,07/17/24 11:31:45 AM,7.76,86.58,,,,,
2140,07/17/24 12:31:45 PM,8.33,86.68,,,,,
2141,07/17/24 01:31:45 PM,7.33,86.76,,,,,
2142,07/17/24 02:31:45 PM,12.98,87.01,,,,,
2143,07/17/24 03:31:45 PM,13.24,87.19,,,,,
2144,07/17/24 04:31:45 PM,13.02,87.22,,,,,
2145,07/17/24 05:31:45 PM,10.68,87.22,,,,,
2146,07/17/24 06:31:45 PM,9.88,86.97,,,,,
2147,07/17/24 07:31:45 PM,5.70,86.83,,,,,
2148,07/17/24 08:31:45 PM,2.27,86.65,,,,,
2149,07/17/24 09:31:45 PM,1.30,86.58,,,,,
2150,07/17/24 10:31:45 PM,1.67,86.58,,,,,
2151,07/17/24 11:31:45 PM,2.36,86.61,,,,,
2152,07/18/24 12:31:45 AM,2.30,86.58,,,,,
2153,07/18/24 01:31:45 AM,2.16,86.50,,,,,
2154,07/18/24 02:31:45 AM,1.72,86.36,,,,,
2155,07/18/24 03:31:45 AM,2.12,86.47,,,,,
2156,07/18/24 04:31:45 AM,2.22,86.47,,,,,
2157,07/18/24 05:31:45 AM,2.19,86.43,,,,,
2158,07/18/24 06:31:45 AM,1.50,86.43,,,,,
2159,07/18/24 07:31:45 AM,0.78,86.43,,,,,
2160,07/18/24 08:31:45 AM,1.78,86.40,,,,,
2161,07/18/24 09:31:45 AM,6.79,86.47,,,,,
2162,07/18/24 10:31:45 AM,6.98,86.58,,,,,
2163,07/18/24 11:31:45 AM,8.07,86.72,,,,,
2164,07/18/24 12:31:45 PM,11.22,86.86,,,,,
2165,07/18/24 01:31:45 PM,14.02,86.97,,,,,
2166,07/18/24 02:31:45 PM,11.52,86.94,,,,,
2167,07/18/24 03:31:45 PM,13.07,87.08,,,,,
2168,07/18/24 04:31:45 PM,10.50,87.15,,,,,
2169,07/18/24 05:31:45 PM,13.26,87.19,,,,,
2170,07/18/24 06:31:45 PM,9.93,87.19,,,,,
2171,07/18/24 07:31:45 PM,5.52,87.01,,,,,
2172,07/18/24 08:31:45 PM,2.65,86.86,,,,,
2173,07/18/24 09:31:45 PM,2.50,86.79,,,,,
2174,07/18/24 10:31:45 PM,2.58,86.94,,,,,
2175,07/18/24 11:31:45 PM,2.56,86.90,,,,,
2176,07/19/24 12:31:45 AM,1.36,86.76,,,,,
2177,07/19/24 01:31:45 AM,2.64,86.68,,,,,
2178,07/19/24 02:31:45 AM,2.27,86.61,,,,,
2179,07/19/24 03:31:45 AM,1.84,86.50,,,,,
2180,07/19/24 04:31:45 AM,0.56,86.36,,,,,
2181,07/19/24 05:31:45 AM,1.39,86.50,,,,,
2182,07/19/24 06:31:45 AM,1.06,86.58,,,,,
2183,07/19/24 07:31:45 AM,1.25,86.40,,,,,
2184,07/19/24 08:31:45 AM,2.08,86.54,,,,,
2185,07/19/24 09:31:45 AM,2.83,86.40,,,,,
2186,07/19/24 10:31:45 AM,4.51,86.50,,,,,
2187,07/19/24 11:31:45 AM,5.78,86.65,,,,,
2188,07/19/24 12:31:45 PM,9.38,86.79,,,,,
2189,07/19/24 01:31:45 PM,11.91,87.04,,,,,
2190,07/19/24 02:31:45 PM,10.91,86.83,,,,,
2191,07/19/24 03:31:45 PM,9.96,86.72,,,,,
2192,07/19/24 04:31:45 PM,9.93,86.83,,,,,
2193,07/19/24 05:31:45 PM,5.27,86.83,,,,,
2194,07/19/24 06:31:45 PM,4.85,86.79,,,,,
2195,07/19/24 07:31:45 PM,4.18,87.12,,,,,
2196,07/19/24 08:31:45 PM,4.61,87.08,,,,,
2197,07/19/24 09:31:45 PM,3.53,86.94,,,,,
2198,07/19/24 10:31:45 PM,3.70,86.94,,,,,
2199,07/19/24 11:31:45 PM,4.00,86.79,,,,,
2200,07/20/24 12:31:45 AM,3.72,86.61,,,,,
2201,07/20/24 01:31:45 AM,4.26,86.50,,,,,
2202,07/20/24 02:31:45 AM,2.16,86.54,,,,,
2203,07/20/24 03:31:45 AM,3.58,86.36,,,,,
2204,07/20/24 04:31:45 AM,3.72,86.07,,,,,
2205,07/20/24 05:31:45 AM,2.77,86.00,,,,,
2206,07/20/24 06:31:45 AM,3.19,86.14,,,,,
2207,07/20/24 07:31:45 AM,2.85,86.22,,,,,
2208,07/20/24 08:31:45 AM,3.82,86.32,,,,,
2209,07/20/24 09:31:45 AM,5.08,86.43,,,,,
2210,07/20/24 10:31:45 AM,4.05,86.25,,,,,
2211,07/20/24 11:31:45 AM,5.68,86.50,,,,,
2212,07/20/24 12:31:45 PM,7.00,86.72,,,,,
2213,07/20/24 01:31:45 PM,7.10,86.61,,,,,
2214,07/20/24 02:31:45 PM,6.24,86.47,,,,,
2215,07/20/24 03:31:45 PM,5.96,86.25,,,,,
2216,07/20/24 04:31:45 PM,3.70,86.11,,,,,
2217,07/20/24 05:31:45 PM,5.95,86.18,,,,,
2218,07/20/24 06:31:45 PM,6.41,86.22,,,,,
2219,07/20/24 07:31:45 PM,6.41,86.25,,,,,
2220,07/20/24 08:31:45 PM,6.01,86.11,,,,,
2221,07/20/24 09:31:45 PM,4.64,86.11,,,,,
2222,07/20/24 10:31:45 PM,4.85,86.00,,,,,
2223,07/20/24 11:31:45 PM,5.21,86.25,,,,,
2224,07/21/24 12:31:45 AM,5.17,86.14,,,,,
2225,07/21/24 01:31:45 AM,4.99,86.00,,,,,
2226,07/21/24 02:31:45 AM,4.95,86.00,,,,,
2227,07/21/24 03:31:45 AM,4.57,86.07,,,,,
2228,07/21/24 04:31:45 AM,4.90,85.93,,,,,
2229,07/21/24 05:31:45 AM,3.66,85.86,,,,,
2230,07/21/24 06:31:45 AM,4.01,85.57,,,,,
2231,07/21/24 07:31:45 AM,4.09,85.53,,,,,
2232,07/21/24 08:31:45 AM,3.09,85.68,,,,,
2233,07/21/24 09:31:45 AM,3.54,85.28,,,,,
2234,07/21/24 10:31:45 AM,4.27,85.50,,,,,
2235,07/21/24 11:31:45 AM,5.47,85.82,,,,,
2236,07/21/24 12:31:45 PM,6.67,85.53,,,,,
2237,07/21/24 01:31:45 PM,6.32,85.68,,,,,
2238,07/21/24 02:31:45 PM,7.31,85.82,,,,,
2239,07/21/24 03:31:45 PM,6.82,86.22,,,,,
2240,07/21/24 04:31:45 PM,7.57,86.43,,,,,
2241,07/21/24 05:31:45 PM,6.38,86.43,,,,,
2242,07/21/24 06:31:45 PM,7.48,86.00,,,,,
2243,07/21/24 07:31:45 PM,4.54,86.00,,,,,
2244,07/21/24 08:31:45 PM,5.80,86.04,,,,,
2245,07/21/24 09:31:45 PM,5.13,86.11,,,,,
2246,07/21/24 10:31:45 PM,4.89,85.75,,,,,
2247,07/21/24 11:31:45 PM,3.21,85.68,,,,,
2248,07/22/24 12:31:45 AM,2.50,85.78,,,,,
2249,07/22/24 01:31:45 AM,2.78,85.86,,,,,
2250,07/22/24 02:31:45 AM,4.56,85.89,,,,,
2251,07/22/24 03:31:45 AM,2.37,85.89,,,,,
2252,07/22/24 04:31:45 AM,3.81,85.89,,,,,
